transaction_id,sales_module_transaction_id,transaction_source,tender_type,store_no,customer_id,sales_associate_no,transaction_type,transaction_date,pos_transaction_no,register_no,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,segmentation_flag_g,segmentation_flag_h,customer_no_flag,total_net_retail,no_transaction_lines,reward_points_flag,total_net_retail_central,exchange_rate,currency_code,posted_date,transaction_time,tender_amount_total,tender_amount_total_central,no_tender_lines
58491034,0,1,CHECK,9851,4815,50515,R,23-03-2012 00:00,76417,5,0,0,0,0,0,0,0,0,1,321.48,2,1,321.48,1,USD,24-03-2012 00:00,23-03-2012 00:00,321.48,321.48,1
58491035,0,1,DISC,9851,4696,93294,R,13-02-2013 00:00,48790,4,0,0,0,0,0,0,0,0,1,419.51,5,1,419.51,1,USD,14-02-2013 00:00,13-02-2013 00:00,419.51,419.51,1
58491036,0,1,GIFT,2,3463,50375,S,03-10-2021 00:00,98302,2,0,0,0,0,0,0,0,0,1,79.79,2,1,79.79,1,USD,04-10-2021 00:00,03-10-2021 00:00,79.79,79.79,1
58491037,0,1,VISA,9588,4863,87738,R,11-10-2016 00:00,20112,5,0,0,0,0,0,0,0,0,1,192.71,3,1,192.71,1,USD,12-10-2016 00:00,11-10-2016 00:00,192.71,192.71,1
58491038,0,1,AMEX,9330,3062,64815,S,07-01-2014 00:00,23967,7,0,0,0,0,0,0,0,0,1,183.44,1,1,183.44,1,USD,08-01-2014 00:00,07-01-2014 00:00,183.44,183.44,1
58491039,0,1,CASH,9422,279,46766,S,26-03-2020 00:00,11567,8,0,0,0,0,0,0,0,0,1,70.42,3,1,70.42,1,USD,27-03-2020 00:00,26-03-2020 00:00,70.42,70.42,1
58491040,0,1,MAST,9851,4323,40732,S,14-02-2018 00:00,16499,2,0,0,0,0,0,0,0,0,1,455.13,5,1,455.13,1,USD,15-02-2018 00:00,14-02-2018 00:00,455.13,455.13,1
58491041,0,1,GIFT,9451,3770,82529,S,06-12-2018 00:00,76473,1,0,0,0,0,0,0,0,0,1,64.05,4,1,64.05,1,USD,07-12-2018 00:00,06-12-2018 00:00,64.05,64.05,1
58491042,0,1,AMEX,1,3279,42509,S,07-07-2012 00:00,95912,7,0,0,0,0,0,0,0,0,1,402.02,3,1,402.02,1,USD,08-07-2012 00:00,07-07-2012 00:00,402.02,402.02,1
58491043,0,1,DISC,9451,696,89656,R,04-08-2018 00:00,93598,6,0,0,0,0,0,0,0,0,1,237.52,3,1,237.52,1,USD,05-08-2018 00:00,04-08-2018 00:00,237.52,237.52,1
58491044,0,1,CASH,2,3185,37186,R,01-10-2023 00:00,76395,6,0,0,0,0,0,0,0,0,1,151.04,2,1,151.04,1,USD,02-10-2023 00:00,01-10-2023 00:00,151.04,151.04,1
58491045,0,1,CHECK,9588,502,42839,R,29-09-2014 00:00,37493,3,0,0,0,0,0,0,0,0,1,244.28,2,1,244.28,1,USD,30-09-2014 00:00,29-09-2014 00:00,244.28,244.28,1
58491046,0,1,MAST,9451,2371,89562,S,13-12-2022 00:00,92002,1,0,0,0,0,0,0,0,0,1,457.74,5,1,457.74,1,USD,14-12-2022 00:00,13-12-2022 00:00,457.74,457.74,1
58491047,0,1,DISC,9330,2370,73665,R,18-03-2014 00:00,63979,9,0,0,0,0,0,0,0,0,1,281.45,2,1,281.45,1,USD,19-03-2014 00:00,18-03-2014 00:00,281.45,281.45,1
58491048,0,1,VISA,5011,929,92096,S,13-07-2019 00:00,12460,5,0,0,0,0,0,0,0,0,1,320.09,1,1,320.09,1,USD,14-07-2019 00:00,13-07-2019 00:00,320.09,320.09,1
58491049,0,1,CHECK,1,2735,55526,S,28-05-2018 00:00,36621,2,0,0,0,0,0,0,0,0,1,435.36,1,1,435.36,1,USD,29-05-2018 00:00,28-05-2018 00:00,435.36,435.36,1
58491050,0,1,DISC,9451,2802,46951,S,03-09-2022 00:00,76500,7,0,0,0,0,0,0,0,0,1,282.49,2,1,282.49,1,USD,04-09-2022 00:00,03-09-2022 00:00,282.49,282.49,1
58491051,0,1,DISC,1,2850,71129,S,20-12-2023 00:00,64025,1,0,0,0,0,0,0,0,0,1,163.57,2,1,163.57,1,USD,21-12-2023 00:00,20-12-2023 00:00,163.57,163.57,1
58491052,0,1,GIFT,9451,4939,73704,S,24-10-2015 00:00,89561,9,0,0,0,0,0,0,0,0,1,303.65,5,1,303.65,1,USD,25-10-2015 00:00,24-10-2015 00:00,303.65,303.65,1
58491053,0,1,VISA,9588,3604,44132,S,29-06-2015 00:00,87878,10,0,0,0,0,0,0,0,0,1,70.86,4,1,70.86,1,USD,30-06-2015 00:00,29-06-2015 00:00,70.86,70.86,1
58491054,0,1,MAST,1,4170,52097,S,17-12-2014 00:00,88385,2,0,0,0,0,0,0,0,0,1,262.31,2,1,262.31,1,USD,18-12-2014 00:00,17-12-2014 00:00,262.31,262.31,1
58491055,0,1,VISA,9422,1538,97065,S,06-03-2014 00:00,86510,8,0,0,0,0,0,0,0,0,1,197.1,1,1,197.1,1,USD,07-03-2014 00:00,06-03-2014 00:00,197.1,197.1,1
58491056,0,1,DISC,1,30,97124,S,02-01-2019 00:00,90315,6,0,0,0,0,0,0,0,0,1,424.38,1,1,424.38,1,USD,03-01-2019 00:00,02-01-2019 00:00,424.38,424.38,1
58491057,0,1,GIFT,9422,4171,50738,R,01-06-2020 00:00,95783,1,0,0,0,0,0,0,0,0,1,445.87,1,1,445.87,1,USD,02-06-2020 00:00,01-06-2020 00:00,445.87,445.87,1
58491058,0,1,CHECK,1,2108,95659,R,26-07-2021 00:00,92490,1,0,0,0,0,0,0,0,0,1,62.51,1,1,62.51,1,USD,27-07-2021 00:00,26-07-2021 00:00,62.51,62.51,1
58491059,0,1,CASH,9451,35,33358,S,01-04-2021 00:00,41247,6,0,0,0,0,0,0,0,0,1,277.87,1,1,277.87,1,USD,02-04-2021 00:00,01-04-2021 00:00,277.87,277.87,1
58491060,0,1,VISA,9330,1862,67911,S,06-07-2025 00:00,59755,1,0,0,0,0,0,0,0,0,1,429.31,4,1,429.31,1,USD,07-07-2025 00:00,06-07-2025 00:00,429.31,429.31,1
58491061,0,1,CASH,9451,2336,86794,R,13-07-2017 00:00,20453,2,0,0,0,0,0,0,0,0,1,386.23,5,1,386.23,1,USD,14-07-2017 00:00,13-07-2017 00:00,386.23,386.23,1
58491062,0,1,VISA,9422,4677,65460,S,26-08-2022 00:00,30932,10,0,0,0,0,0,0,0,0,1,271.35,4,1,271.35,1,USD,27-08-2022 00:00,26-08-2022 00:00,271.35,271.35,1
58491063,0,1,AMEX,9422,4197,35636,S,22-05-2020 00:00,99425,5,0,0,0,0,0,0,0,0,1,357.91,4,1,357.91,1,USD,23-05-2020 00:00,22-05-2020 00:00,357.91,357.91,1
58491064,0,1,MAST,5011,547,66783,S,05-09-2016 00:00,19760,5,0,0,0,0,0,0,0,0,1,268.29,3,1,268.29,1,USD,06-09-2016 00:00,05-09-2016 00:00,268.29,268.29,1
58491065,0,1,MAST,9588,4339,68746,S,15-02-2020 00:00,12125,4,0,0,0,0,0,0,0,0,1,255.73,3,1,255.73,1,USD,16-02-2020 00:00,15-02-2020 00:00,255.73,255.73,1
58491066,0,1,CHECK,9451,3144,48827,S,19-09-2024 00:00,23487,4,0,0,0,0,0,0,0,0,1,98.66,1,1,98.66,1,USD,20-09-2024 00:00,19-09-2024 00:00,98.66,98.66,1
58491067,0,1,AMEX,1,3439,53880,S,16-03-2014 00:00,63164,8,0,0,0,0,0,0,0,0,1,64.64,5,1,64.64,1,USD,17-03-2014 00:00,16-03-2014 00:00,64.64,64.64,1
58491068,0,1,GIFT,2,2265,22122,S,20-12-2024 00:00,20119,2,0,0,0,0,0,0,0,0,1,238.66,3,1,238.66,1,USD,21-12-2024 00:00,20-12-2024 00:00,238.66,238.66,1
58491069,0,1,AMEX,2,319,87419,S,26-10-2013 00:00,64888,6,0,0,0,0,0,0,0,0,1,374.08,2,1,374.08,1,USD,27-10-2013 00:00,26-10-2013 00:00,374.08,374.08,1
58491070,0,1,GIFT,9422,1020,74741,R,16-11-2014 00:00,42937,5,0,0,0,0,0,0,0,0,1,292.97,4,1,292.97,1,USD,17-11-2014 00:00,16-11-2014 00:00,292.97,292.97,1
58491071,0,1,CASH,2,3370,37398,R,12-05-2012 00:00,98369,9,0,0,0,0,0,0,0,0,1,282.49,4,1,282.49,1,USD,13-05-2012 00:00,12-05-2012 00:00,282.49,282.49,1
58491072,0,1,VISA,9422,215,82608,S,24-05-2020 00:00,79642,2,0,0,0,0,0,0,0,0,1,445.27,2,1,445.27,1,USD,25-05-2020 00:00,24-05-2020 00:00,445.27,445.27,1
58491073,0,1,AMEX,9422,4427,83494,S,21-03-2024 00:00,85023,2,0,0,0,0,0,0,0,0,1,110.86,4,1,110.86,1,USD,22-03-2024 00:00,21-03-2024 00:00,110.86,110.86,1
58491074,0,1,VISA,5011,3087,76714,R,11-11-2023 00:00,92882,4,0,0,0,0,0,0,0,0,1,63.36,2,1,63.36,1,USD,12-11-2023 00:00,11-11-2023 00:00,63.36,63.36,1
58491075,0,1,CHECK,9330,2380,51029,S,16-07-2021 00:00,42865,3,0,0,0,0,0,0,0,0,1,123.14,4,1,123.14,1,USD,17-07-2021 00:00,16-07-2021 00:00,123.14,123.14,1
58491076,0,1,CASH,9422,3949,82441,S,26-03-2022 00:00,11841,3,0,0,0,0,0,0,0,0,1,73.9,1,1,73.9,1,USD,27-03-2022 00:00,26-03-2022 00:00,73.9,73.9,1
58491077,0,1,MAST,9451,2074,31889,R,20-02-2019 00:00,88410,3,0,0,0,0,0,0,0,0,1,66.35,5,1,66.35,1,USD,21-02-2019 00:00,20-02-2019 00:00,66.35,66.35,1
58491078,0,1,CHECK,9330,2936,67142,S,07-04-2015 00:00,26088,8,0,0,0,0,0,0,0,0,1,193.7,4,1,193.7,1,USD,08-04-2015 00:00,07-04-2015 00:00,193.7,193.7,1
58491079,0,1,CASH,5011,1283,52849,S,09-01-2017 00:00,43408,7,0,0,0,0,0,0,0,0,1,169.95,4,1,169.95,1,USD,10-01-2017 00:00,09-01-2017 00:00,169.95,169.95,1
58491080,0,1,CASH,9422,1535,62780,R,11-09-2023 00:00,23746,4,0,0,0,0,0,0,0,0,1,401.91,1,1,401.91,1,USD,12-09-2023 00:00,11-09-2023 00:00,401.91,401.91,1
58491081,0,1,VISA,5011,4785,35515,S,31-12-2022 00:00,44167,4,0,0,0,0,0,0,0,0,1,133.88,2,1,133.88,1,USD,01-01-2023 00:00,31-12-2022 00:00,133.88,133.88,1
58491082,0,1,VISA,9588,338,22923,S,08-07-2014 00:00,73002,1,0,0,0,0,0,0,0,0,1,350.8,1,1,350.8,1,USD,09-07-2014 00:00,08-07-2014 00:00,350.8,350.8,1
58491083,0,1,CHECK,9422,790,21100,S,24-08-2013 00:00,56274,7,0,0,0,0,0,0,0,0,1,485.6,5,1,485.6,1,USD,25-08-2013 00:00,24-08-2013 00:00,485.6,485.6,1
58491084,0,1,VISA,9851,165,20621,S,14-03-2020 00:00,93157,2,0,0,0,0,0,0,0,0,1,69.79,4,1,69.79,1,USD,15-03-2020 00:00,14-03-2020 00:00,69.79,69.79,1
58491085,0,1,MAST,5011,1030,14227,S,07-10-2014 00:00,64851,9,0,0,0,0,0,0,0,0,1,203.98,1,1,203.98,1,USD,08-10-2014 00:00,07-10-2014 00:00,203.98,203.98,1
58491086,0,1,DISC,9451,2845,82028,S,10-01-2012 00:00,69344,4,0,0,0,0,0,0,0,0,1,344.97,2,1,344.97,1,USD,11-01-2012 00:00,10-01-2012 00:00,344.97,344.97,1
58491087,0,1,MAST,5011,2263,31911,R,20-08-2020 00:00,67173,6,0,0,0,0,0,0,0,0,1,93.64,4,1,93.64,1,USD,21-08-2020 00:00,20-08-2020 00:00,93.64,93.64,1
58491088,0,1,GIFT,9851,602,93767,S,21-06-2013 00:00,69215,1,0,0,0,0,0,0,0,0,1,327.13,3,1,327.13,1,USD,22-06-2013 00:00,21-06-2013 00:00,327.13,327.13,1
58491089,0,1,CASH,9422,3278,22629,S,11-09-2020 00:00,58216,9,0,0,0,0,0,0,0,0,1,83.05,5,1,83.05,1,USD,12-09-2020 00:00,11-09-2020 00:00,83.05,83.05,1
58491090,0,1,VISA,9851,3509,13346,S,22-02-2021 00:00,97328,3,0,0,0,0,0,0,0,0,1,418.9,5,1,418.9,1,USD,23-02-2021 00:00,22-02-2021 00:00,418.9,418.9,1
58491091,0,1,CASH,9451,1500,96987,S,24-06-2019 00:00,54532,9,0,0,0,0,0,0,0,0,1,475.79,1,1,475.79,1,USD,25-06-2019 00:00,24-06-2019 00:00,475.79,475.79,1
58491092,0,1,AMEX,9588,2685,17743,S,11-05-2019 00:00,63682,3,0,0,0,0,0,0,0,0,1,463.06,3,1,463.06,1,USD,12-05-2019 00:00,11-05-2019 00:00,463.06,463.06,1
58491093,0,1,GIFT,5011,112,80964,R,25-10-2014 00:00,82349,5,0,0,0,0,0,0,0,0,1,250.76,3,1,250.76,1,USD,26-10-2014 00:00,25-10-2014 00:00,250.76,250.76,1
58491094,0,1,AMEX,2,1305,74597,R,16-08-2017 00:00,91685,6,0,0,0,0,0,0,0,0,1,289.38,3,1,289.38,1,USD,17-08-2017 00:00,16-08-2017 00:00,289.38,289.38,1
58491095,0,1,CHECK,9588,3355,10146,S,21-12-2014 00:00,53042,10,0,0,0,0,0,0,0,0,1,322.35,4,1,322.35,1,USD,22-12-2014 00:00,21-12-2014 00:00,322.35,322.35,1
58491096,0,1,CHECK,2,3924,82343,R,21-06-2013 00:00,35470,8,0,0,0,0,0,0,0,0,1,93.82,1,1,93.82,1,USD,22-06-2013 00:00,21-06-2013 00:00,93.82,93.82,1
58491097,0,1,GIFT,1,1181,10558,S,02-01-2014 00:00,50517,10,0,0,0,0,0,0,0,0,1,89.8,1,1,89.8,1,USD,03-01-2014 00:00,02-01-2014 00:00,89.8,89.8,1
58491098,0,1,GIFT,5011,3392,83044,S,15-04-2016 00:00,89488,3,0,0,0,0,0,0,0,0,1,127.21,4,1,127.21,1,USD,16-04-2016 00:00,15-04-2016 00:00,127.21,127.21,1
58491099,0,1,AMEX,9330,2654,54964,R,28-12-2017 00:00,60051,2,0,0,0,0,0,0,0,0,1,97.21,3,1,97.21,1,USD,29-12-2017 00:00,28-12-2017 00:00,97.21,97.21,1
58491100,0,1,CASH,5011,2015,55017,R,03-03-2022 00:00,67342,1,0,0,0,0,0,0,0,0,1,460.86,4,1,460.86,1,USD,04-03-2022 00:00,03-03-2022 00:00,460.86,460.86,1
58491101,0,1,MAST,1,2470,98664,R,06-03-2014 00:00,45856,8,0,0,0,0,0,0,0,0,1,309.65,4,1,309.65,1,USD,07-03-2014 00:00,06-03-2014 00:00,309.65,309.65,1
58491102,0,1,MAST,9588,2241,89329,S,04-06-2014 00:00,39263,4,0,0,0,0,0,0,0,0,1,481.34,1,1,481.34,1,USD,05-06-2014 00:00,04-06-2014 00:00,481.34,481.34,1
58491103,0,1,DISC,9588,1277,39323,S,24-06-2015 00:00,17510,2,0,0,0,0,0,0,0,0,1,148.44,4,1,148.44,1,USD,25-06-2015 00:00,24-06-2015 00:00,148.44,148.44,1
58491104,0,1,AMEX,9451,594,24421,S,05-04-2018 00:00,35472,10,0,0,0,0,0,0,0,0,1,114.03,5,1,114.03,1,USD,06-04-2018 00:00,05-04-2018 00:00,114.03,114.03,1
58491105,0,1,MAST,9422,3704,94934,R,16-12-2022 00:00,83988,2,0,0,0,0,0,0,0,0,1,467.23,3,1,467.23,1,USD,17-12-2022 00:00,16-12-2022 00:00,467.23,467.23,1
58491106,0,1,DISC,9330,2496,48773,S,22-09-2025 00:00,46155,4,0,0,0,0,0,0,0,0,1,133.85,1,1,133.85,1,USD,23-09-2025 00:00,22-09-2025 00:00,133.85,133.85,1
58491107,0,1,CASH,9588,741,96301,S,08-04-2022 00:00,66463,10,0,0,0,0,0,0,0,0,1,450.92,4,1,450.92,1,USD,09-04-2022 00:00,08-04-2022 00:00,450.92,450.92,1
58491108,0,1,GIFT,5011,620,83775,S,05-07-2018 00:00,76833,6,0,0,0,0,0,0,0,0,1,250.59,4,1,250.59,1,USD,06-07-2018 00:00,05-07-2018 00:00,250.59,250.59,1
58491109,0,1,CHECK,9330,2764,47191,R,28-01-2014 00:00,61497,1,0,0,0,0,0,0,0,0,1,451.17,4,1,451.17,1,USD,29-01-2014 00:00,28-01-2014 00:00,451.17,451.17,1
58491110,0,1,GIFT,9330,2385,92990,S,27-12-2024 00:00,61408,7,0,0,0,0,0,0,0,0,1,77.49,1,1,77.49,1,USD,28-12-2024 00:00,27-12-2024 00:00,77.49,77.49,1
58491111,0,1,MAST,9851,3752,27658,S,24-02-2023 00:00,64001,5,0,0,0,0,0,0,0,0,1,440.49,4,1,440.49,1,USD,25-02-2023 00:00,24-02-2023 00:00,440.49,440.49,1
58491112,0,1,VISA,1,2178,83477,S,11-08-2019 00:00,87724,8,0,0,0,0,0,0,0,0,1,353.49,4,1,353.49,1,USD,12-08-2019 00:00,11-08-2019 00:00,353.49,353.49,1
58491113,0,1,VISA,9422,937,39291,S,14-12-2014 00:00,55053,6,0,0,0,0,0,0,0,0,1,482.18,1,1,482.18,1,USD,15-12-2014 00:00,14-12-2014 00:00,482.18,482.18,1
58491114,0,1,VISA,9588,607,45561,S,13-12-2012 00:00,87287,5,0,0,0,0,0,0,0,0,1,187.87,2,1,187.87,1,USD,14-12-2012 00:00,13-12-2012 00:00,187.87,187.87,1
58491115,0,1,CASH,9451,4130,84110,S,05-01-2019 00:00,45286,3,0,0,0,0,0,0,0,0,1,242.55,5,1,242.55,1,USD,06-01-2019 00:00,05-01-2019 00:00,242.55,242.55,1
58491116,0,1,AMEX,9851,3003,95726,S,27-08-2021 00:00,90611,4,0,0,0,0,0,0,0,0,1,235.68,5,1,235.68,1,USD,28-08-2021 00:00,27-08-2021 00:00,235.68,235.68,1
58491117,0,1,DISC,9451,1449,15807,S,15-02-2025 00:00,96205,9,0,0,0,0,0,0,0,0,1,104.63,3,1,104.63,1,USD,16-02-2025 00:00,15-02-2025 00:00,104.63,104.63,1
58491118,0,1,DISC,9451,2635,35369,R,27-02-2025 00:00,46106,7,0,0,0,0,0,0,0,0,1,375.7,3,1,375.7,1,USD,28-02-2025 00:00,27-02-2025 00:00,375.7,375.7,1
58491119,0,1,VISA,9330,2492,21337,S,09-03-2018 00:00,30175,2,0,0,0,0,0,0,0,0,1,302.13,5,1,302.13,1,USD,10-03-2018 00:00,09-03-2018 00:00,302.13,302.13,1
58491120,0,1,MAST,9451,299,47163,R,23-11-2022 00:00,89375,1,0,0,0,0,0,0,0,0,1,59.87,5,1,59.87,1,USD,24-11-2022 00:00,23-11-2022 00:00,59.87,59.87,1
58491121,0,1,DISC,9588,3919,40452,S,21-03-2022 00:00,62229,3,0,0,0,0,0,0,0,0,1,448.75,1,1,448.75,1,USD,22-03-2022 00:00,21-03-2022 00:00,448.75,448.75,1
58491122,0,1,CHECK,5011,4731,72831,S,22-01-2016 00:00,94334,4,0,0,0,0,0,0,0,0,1,473.51,1,1,473.51,1,USD,23-01-2016 00:00,22-01-2016 00:00,473.51,473.51,1
58491123,0,1,MAST,9330,1758,59998,R,30-06-2024 00:00,37413,10,0,0,0,0,0,0,0,0,1,273.87,5,1,273.87,1,USD,01-07-2024 00:00,30-06-2024 00:00,273.87,273.87,1
58491124,0,1,MAST,5011,1520,56883,S,27-08-2016 00:00,29934,1,0,0,0,0,0,0,0,0,1,309.93,4,1,309.93,1,USD,28-08-2016 00:00,27-08-2016 00:00,309.93,309.93,1
58491125,0,1,GIFT,9422,1188,50295,S,09-11-2021 00:00,87458,2,0,0,0,0,0,0,0,0,1,333.67,4,1,333.67,1,USD,10-11-2021 00:00,09-11-2021 00:00,333.67,333.67,1
58491126,0,1,VISA,9588,3344,18761,S,27-12-2016 00:00,10863,8,0,0,0,0,0,0,0,0,1,249.24,1,1,249.24,1,USD,28-12-2016 00:00,27-12-2016 00:00,249.24,249.24,1
58491127,0,1,GIFT,9588,1652,44235,S,24-11-2023 00:00,20412,8,0,0,0,0,0,0,0,0,1,164.05,4,1,164.05,1,USD,25-11-2023 00:00,24-11-2023 00:00,164.05,164.05,1
58491128,0,1,CHECK,5011,3271,53678,S,05-07-2014 00:00,92608,3,0,0,0,0,0,0,0,0,1,249.61,3,1,249.61,1,USD,06-07-2014 00:00,05-07-2014 00:00,249.61,249.61,1
58491129,0,1,MAST,9422,279,26723,S,29-09-2013 00:00,23813,10,0,0,0,0,0,0,0,0,1,192.78,5,1,192.78,1,USD,30-09-2013 00:00,29-09-2013 00:00,192.78,192.78,1
58491130,0,1,DISC,5011,1952,42427,S,18-02-2021 00:00,77316,6,0,0,0,0,0,0,0,0,1,93.85,1,1,93.85,1,USD,19-02-2021 00:00,18-02-2021 00:00,93.85,93.85,1
58491131,0,1,VISA,9422,3806,60170,S,16-10-2021 00:00,42149,9,0,0,0,0,0,0,0,0,1,377.27,2,1,377.27,1,USD,17-10-2021 00:00,16-10-2021 00:00,377.27,377.27,1
58491132,0,1,CHECK,9851,2527,65363,S,04-10-2017 00:00,82720,1,0,0,0,0,0,0,0,0,1,58.75,2,1,58.75,1,USD,05-10-2017 00:00,04-10-2017 00:00,58.75,58.75,1
58491133,0,1,CASH,9422,3387,39220,S,07-05-2012 00:00,51862,8,0,0,0,0,0,0,0,0,1,134.28,3,1,134.28,1,USD,08-05-2012 00:00,07-05-2012 00:00,134.28,134.28,1
58491134,0,1,CASH,9330,1959,62559,S,17-10-2014 00:00,40140,3,0,0,0,0,0,0,0,0,1,142.91,5,1,142.91,1,USD,18-10-2014 00:00,17-10-2014 00:00,142.91,142.91,1
58491135,0,1,CHECK,9851,1909,62132,S,15-04-2014 00:00,25063,7,0,0,0,0,0,0,0,0,1,203.35,3,1,203.35,1,USD,16-04-2014 00:00,15-04-2014 00:00,203.35,203.35,1
58491136,0,1,DISC,9451,3165,91026,S,24-01-2012 00:00,96777,7,0,0,0,0,0,0,0,0,1,258.48,2,1,258.48,1,USD,25-01-2012 00:00,24-01-2012 00:00,258.48,258.48,1
58491137,0,1,AMEX,9851,2602,80527,S,10-01-2017 00:00,32387,3,0,0,0,0,0,0,0,0,1,467.17,2,1,467.17,1,USD,11-01-2017 00:00,10-01-2017 00:00,467.17,467.17,1
58491138,0,1,GIFT,9451,949,80758,S,04-02-2019 00:00,99359,5,0,0,0,0,0,0,0,0,1,240.32,4,1,240.32,1,USD,05-02-2019 00:00,04-02-2019 00:00,240.32,240.32,1
58491139,0,1,CHECK,9851,4214,39008,S,08-04-2021 00:00,69607,9,0,0,0,0,0,0,0,0,1,233.64,5,1,233.64,1,USD,09-04-2021 00:00,08-04-2021 00:00,233.64,233.64,1
58491140,0,1,CASH,9330,63,40611,S,28-07-2012 00:00,15486,10,0,0,0,0,0,0,0,0,1,227.71,4,1,227.71,1,USD,29-07-2012 00:00,28-07-2012 00:00,227.71,227.71,1
58491141,0,1,CASH,9588,3685,84836,S,30-10-2012 00:00,34514,5,0,0,0,0,0,0,0,0,1,248.81,4,1,248.81,1,USD,31-10-2012 00:00,30-10-2012 00:00,248.81,248.81,1
58491142,0,1,MAST,9451,2616,12422,S,17-07-2022 00:00,64644,6,0,0,0,0,0,0,0,0,1,407.93,4,1,407.93,1,USD,18-07-2022 00:00,17-07-2022 00:00,407.93,407.93,1
58491143,0,1,GIFT,1,1761,50253,S,22-02-2022 00:00,34653,6,0,0,0,0,0,0,0,0,1,86.87,2,1,86.87,1,USD,23-02-2022 00:00,22-02-2022 00:00,86.87,86.87,1
58491144,0,1,DISC,1,3184,17696,S,30-11-2024 00:00,68046,5,0,0,0,0,0,0,0,0,1,130.39,1,1,130.39,1,USD,01-12-2024 00:00,30-11-2024 00:00,130.39,130.39,1
58491145,0,1,MAST,9330,3412,83224,S,10-04-2024 00:00,47295,4,0,0,0,0,0,0,0,0,1,107.58,4,1,107.58,1,USD,11-04-2024 00:00,10-04-2024 00:00,107.58,107.58,1
58491146,0,1,CASH,9588,3086,80118,S,30-09-2019 00:00,43606,3,0,0,0,0,0,0,0,0,1,437.49,2,1,437.49,1,USD,01-10-2019 00:00,30-09-2019 00:00,437.49,437.49,1
58491147,0,1,CASH,9851,387,46363,S,09-06-2014 00:00,57029,9,0,0,0,0,0,0,0,0,1,367.11,4,1,367.11,1,USD,10-06-2014 00:00,09-06-2014 00:00,367.11,367.11,1
58491148,0,1,VISA,9330,896,16033,R,12-01-2024 00:00,73045,2,0,0,0,0,0,0,0,0,1,138.55,2,1,138.55,1,USD,13-01-2024 00:00,12-01-2024 00:00,138.55,138.55,1
58491149,0,1,CHECK,9588,4438,20292,R,27-06-2025 00:00,85677,5,0,0,0,0,0,0,0,0,1,419.61,2,1,419.61,1,USD,28-06-2025 00:00,27-06-2025 00:00,419.61,419.61,1
58491150,0,1,GIFT,9588,1739,59704,S,26-12-2024 00:00,48003,4,0,0,0,0,0,0,0,0,1,106.05,5,1,106.05,1,USD,27-12-2024 00:00,26-12-2024 00:00,106.05,106.05,1
58491151,0,1,MAST,9588,506,12594,R,06-06-2016 00:00,81821,7,0,0,0,0,0,0,0,0,1,427.04,4,1,427.04,1,USD,07-06-2016 00:00,06-06-2016 00:00,427.04,427.04,1
58491152,0,1,CHECK,1,3416,27306,S,16-10-2017 00:00,53591,7,0,0,0,0,0,0,0,0,1,402.14,3,1,402.14,1,USD,17-10-2017 00:00,16-10-2017 00:00,402.14,402.14,1
58491153,0,1,CASH,5011,1542,23625,R,20-08-2021 00:00,25218,9,0,0,0,0,0,0,0,0,1,255.46,2,1,255.46,1,USD,21-08-2021 00:00,20-08-2021 00:00,255.46,255.46,1
58491154,0,1,MAST,9451,4397,12522,R,20-09-2012 00:00,15727,3,0,0,0,0,0,0,0,0,1,335.1,2,1,335.1,1,USD,21-09-2012 00:00,20-09-2012 00:00,335.1,335.1,1
58491155,0,1,VISA,9422,960,34898,R,22-06-2014 00:00,13220,7,0,0,0,0,0,0,0,0,1,206.01,3,1,206.01,1,USD,23-06-2014 00:00,22-06-2014 00:00,206.01,206.01,1
58491156,0,1,AMEX,9451,4636,29321,S,14-02-2022 00:00,64636,6,0,0,0,0,0,0,0,0,1,332.91,5,1,332.91,1,USD,15-02-2022 00:00,14-02-2022 00:00,332.91,332.91,1
58491157,0,1,GIFT,9588,4993,72888,S,03-08-2014 00:00,11859,9,0,0,0,0,0,0,0,0,1,221.09,5,1,221.09,1,USD,04-08-2014 00:00,03-08-2014 00:00,221.09,221.09,1
58491158,0,1,MAST,9851,4404,96813,S,09-10-2019 00:00,82147,3,0,0,0,0,0,0,0,0,1,247.84,1,1,247.84,1,USD,10-10-2019 00:00,09-10-2019 00:00,247.84,247.84,1
58491159,0,1,VISA,9451,3304,39585,S,16-11-2025 00:00,63459,9,0,0,0,0,0,0,0,0,1,389.55,2,1,389.55,1,USD,17-11-2025 00:00,16-11-2025 00:00,389.55,389.55,1
58491160,0,1,DISC,9851,3794,25336,R,31-01-2019 00:00,76952,6,0,0,0,0,0,0,0,0,1,412.53,3,1,412.53,1,USD,01-02-2019 00:00,31-01-2019 00:00,412.53,412.53,1
58491161,0,1,DISC,9451,1005,26733,S,15-08-2013 00:00,33859,3,0,0,0,0,0,0,0,0,1,250.14,5,1,250.14,1,USD,16-08-2013 00:00,15-08-2013 00:00,250.14,250.14,1
58491162,0,1,VISA,1,1689,39755,S,31-01-2013 00:00,86552,6,0,0,0,0,0,0,0,0,1,235.61,3,1,235.61,1,USD,01-02-2013 00:00,31-01-2013 00:00,235.61,235.61,1
