inc_id,scan_id,producttype,details,chest,height,inseamleft,inseamright,neck,outseamleft,outseamright,overarmcircumference,seatmeasurement,shirtwaist,sleeveleft,sleeveright,trouserwaist,load_filename,process_date,load_timestamp,version,brand,year,month,thighleft,wristleft,shoulderwidth,wristright,thighright,overarm,chestcb,bicepleft,hipscb,bicepright,waist,stomach
2664,2906fae4-a0d7-4d86-a941-4f4928b27a06,Denim,"Waist: 44 , Inseam: 28",50.19,75.56,27.71,27.65,19.14,43.87,43.98,52.26,52.65,48.77,34.63,35.98,43.72,scanId-2906fae4-a0d7-4d86-a941-4f4928b27a06-dxl-custom-measures-version-1.5.2_03_02_2025.json,04-02-2025,44:14.7,1.5.2,Calvin Klein,2025,2,25.52,8.09,18.83,7.7,29.12,53.79,50.58,14.92,48.66,14.18,43.25,51.32
2665,2906fae4-a0d7-4d86-a941-4f4928b27a06,Denim,"Waist: 44 , Inseam: 33",57.99,70.14,32.7,33.14,16.81,44.39,44.27,61.9,51.08,56.37,36.83,35.42,43.53,scanId-2906fae4-a0d7-4d86-a941-4f4928b27a06-dxl-custom-measures-version-1.5.2_03_02_2025.json,04-02-2025,44:14.7,1.5.2,7 for All Man Kind,2025,2,29.21,7.64,21.03,8.04,25.39,59.24,48.19,14.98,49.37,15.55,44.06,50.42
2666,471e852f-143a-4d44-8f2e-49cdc33d426a,Shorts,"Waist: 48 , Inseam: 34",58.21,77.28,34.42,34.49,17.48,42.02,45.06,54.57,47.34,55.91,33.07,34.67,48.25,scanId-471e852f-143a-4d44-8f2e-49cdc33d426a-dxl-custom-measures-version-1.5.2_04_06_2025.json,05-06-2025,42:56.7,1.5.2,Calvin Klein,2025,6,27.16,8.21,21.64,6.82,25.9,55.54,49.52,15.78,51.28,13.67,48.91,47.71
2667,9c5e61a4-2a7d-4c86-beeb-9768565c7136,Casual Pants,"Waist: 44 , Inseam: 32",51.93,73.59,31.9,31.97,18.66,42.04,41.31,55.9,50.62,51.71,35.55,35.29,44.37,scanId-9c5e61a4-2a7d-4c86-beeb-9768565c7136-dxl-custom-measures-version-1.5.2_04_01_2024.json,05-01-2024,33:47.5,1.5.2,Calvin Klein,2024,1,28.58,7.44,19.86,6.6,24.36,50.58,50.64,16.46,47.05,15.19,44.18,52.07
2668,9c5e61a4-2a7d-4c86-beeb-9768565c7136,Denim,"Waist: 52 , Inseam: 33",51.3,68.05,33.22,32.86,16.78,44.94,38.05,54.73,47.5,50.35,36.75,34.45,52.66,scanId-9c5e61a4-2a7d-4c86-beeb-9768565c7136-dxl-custom-measures-version-1.5.2_04_01_2024.json,05-01-2024,33:47.5,1.5.2,Polo Ralph Lauren,2024,1,29.06,7.79,21.37,6.7,26.37,58.2,45.98,15.17,50.1,14.09,51.43,48.84
2669,9c5e61a4-2a7d-4c86-beeb-9768565c7136,Casual Pants,"Waist: 48 , Inseam: 33",51.69,68.98,33.46,33.02,19.39,43.62,40.82,59.05,55.8,48.12,34.41,33.64,47.15,scanId-9c5e61a4-2a7d-4c86-beeb-9768565c7136-dxl-custom-measures-version-1.5.2_04_01_2024.json,05-01-2024,33:47.5,1.5.2,Polo Ralph Lauren,2024,1,24.73,7.28,18.56,7.23,27.95,57.4,50.34,15.36,52.94,13.71,47.73,51.99
2670,ad077be2-ed49-4ca7-b9e6-5ffa41d89032,Dress Pants,"Waist: 44 , Inseam: 34",49.46,70.89,33.55,33.63,18.04,38.49,40.05,60.42,49.01,52.3,36.25,34.04,43.44,scanId-ad077be2-ed49-4ca7-b9e6-5ffa41d89032-dxl-custom-measures-version-1.5.2_17_06_2025.json,18-06-2025,30:40.4,1.5.2,Brooks Brothers,2025,6,25.78,7.84,18.73,6.95,27.01,56.38,43.73,14.89,44.0,14.85,44.76,52.72
2671,f6ed8d7a-db6e-4386-9c67-a0ee007df9ce,Denim,"Waist: 38 , Inseam: 33",49.62,72.15,33.49,32.57,18.61,43.27,44.29,58.52,47.58,57.46,35.29,33.38,38.49,scanId-f6ed8d7a-db6e-4386-9c67-a0ee007df9ce-dxl-custom-measures-version-1.5.2_29_04_2024.json,30-04-2024,28:28.6,1.5.2,Brooks Brothers,2024,4,25.11,6.58,20.36,8.22,27.1,51.58,44.7,16.73,52.85,15.0,38.61,47.51
2672,f6ed8d7a-db6e-4386-9c67-a0ee007df9ce,Shorts,"Waist: 42 , Inseam: 28",53.96,70.21,28.15,28.39,16.8,42.88,40.75,60.35,46.49,51.81,33.57,36.54,41.02,scanId-f6ed8d7a-db6e-4386-9c67-a0ee007df9ce-dxl-custom-measures-version-1.5.2_29_04_2024.json,30-04-2024,28:28.6,1.5.2,7 for All Man Kind,2024,4,26.82,7.45,21.65,8.07,24.9,55.18,50.64,16.59,53.33,13.77,41.38,56.89
2673,b7a7b162-e56d-4dac-b50c-a4a0bacb7354,Dress Pants,"Waist: 40 , Inseam: 32",57.76,75.43,31.89,31.6,16.58,39.09,42.66,54.89,55.19,55.1,36.71,35.78,39.28,scanId-b7a7b162-e56d-4dac-b50c-a4a0bacb7354-dxl-custom-measures-version-1.5.2_31_01_2025.json,01-02-2025,22:27.3,1.5.2,Calvin Klein,2025,1,24.64,8.07,18.02,7.99,24.1,59.06,48.42,13.64,45.78,15.49,39.62,48.7
2674,b7a7b162-e56d-4dac-b50c-a4a0bacb7354,Shorts,"Waist: 38 , Inseam: 33",55.28,76.39,33.24,32.55,18.35,44.27,40.82,58.45,51.7,50.21,34.96,35.62,38.84,scanId-b7a7b162-e56d-4dac-b50c-a4a0bacb7354-dxl-custom-measures-version-1.5.2_31_01_2025.json,01-02-2025,22:27.3,1.5.2,Tommy Hilfiger,2025,1,27.01,7.56,19.21,7.14,25.12,56.55,45.11,13.47,46.24,13.7,38.68,52.91
2675,6db4107b-d350-4bab-b54f-fb0ce1e55e61,Denim,"Waist: 50 , Inseam: 32",58.02,68.96,32.17,32.23,16.65,38.32,44.06,56.5,51.19,53.92,33.91,33.29,49.49,scanId-6db4107b-d350-4bab-b54f-fb0ce1e55e61-dxl-custom-measures-version-1.5.2_21_03_2025.json,22-03-2025,12:28.2,1.5.2,7 for All Man Kind,2025,3,27.22,6.74,18.91,7.11,25.78,57.36,50.73,13.3,51.94,16.18,49.32,52.14
2676,bae41017-ec7e-41c4-9838-14f841d5f879,Casual Pants,"Waist: 40 , Inseam: 33",58.45,76.66,32.61,33.35,17.37,42.76,39.12,53.41,55.52,57.99,37.0,35.58,40.96,scanId-bae41017-ec7e-41c4-9838-14f841d5f879-dxl-custom-measures-version-1.5.2_03_02_2025.json,04-02-2025,28:23.2,1.5.2,Calvin Klein,2025,2,28.98,6.75,19.72,8.25,26.81,58.5,51.84,13.97,44.96,15.21,39.36,47.34
2677,bae41017-ec7e-41c4-9838-14f841d5f879,Shorts,"Waist: 38 , Inseam: 36",54.4,70.28,36.09,35.93,19.44,43.16,45.35,59.77,47.29,54.79,36.06,34.98,38.15,scanId-bae41017-ec7e-41c4-9838-14f841d5f879-dxl-custom-measures-version-1.5.2_03_02_2025.json,04-02-2025,28:23.2,1.5.2,7 for All Man Kind,2025,2,26.46,6.74,20.08,6.52,27.27,57.56,44.57,16.12,51.68,15.56,37.51,49.08
2678,bae41017-ec7e-41c4-9838-14f841d5f879,Denim,"Waist: 40 , Inseam: 33",57.14,68.53,33.18,33.33,19.74,39.18,45.4,56.79,53.34,50.18,34.04,36.54,40.17,scanId-bae41017-ec7e-41c4-9838-14f841d5f879-dxl-custom-measures-version-1.5.2_03_02_2025.json,04-02-2025,28:23.2,1.5.2,Tommy Hilfiger,2025,2,25.7,7.28,19.24,7.61,25.21,51.67,49.09,13.97,50.06,13.4,39.3,48.91
2679,956c0a0f-d16f-4611-a0f3-25df0d30e0a9,Shorts,"Waist: 54 , Inseam: 32",58.27,69.74,31.94,32.44,16.11,42.29,42.9,60.46,49.83,51.99,34.21,36.73,54.04,scanId-956c0a0f-d16f-4611-a0f3-25df0d30e0a9-dxl-custom-measures-version-1.5.2_17_09_2025.json,18-09-2025,25:13.7,1.5.2,7 for All Man Kind,2025,9,29.59,8.11,18.32,8.02,27.23,53.52,44.04,15.19,47.96,15.03,53.12,55.39
2680,956c0a0f-d16f-4611-a0f3-25df0d30e0a9,Denim,"Waist: 40 , Inseam: 30",52.66,79.69,29.93,29.65,17.29,44.22,44.42,52.96,50.03,48.55,34.12,35.62,39.63,scanId-956c0a0f-d16f-4611-a0f3-25df0d30e0a9-dxl-custom-measures-version-1.5.2_17_09_2025.json,18-09-2025,25:13.7,1.5.2,Calvin Klein,2025,9,29.63,7.8,18.74,7.96,26.75,53.81,47.14,13.38,45.87,15.42,40.61,57.89
2681,956c0a0f-d16f-4611-a0f3-25df0d30e0a9,Casual Pants,"Waist: 46 , Inseam: 36",57.74,76.85,36.09,35.52,16.03,43.28,45.55,60.25,51.8,56.2,34.54,33.5,45.49,scanId-956c0a0f-d16f-4611-a0f3-25df0d30e0a9-dxl-custom-measures-version-1.5.2_17_09_2025.json,18-09-2025,25:13.7,1.5.2,Polo Ralph Lauren,2025,9,29.93,6.93,18.74,8.02,27.4,52.92,47.33,15.33,50.44,13.01,45.85,51.05
2682,13924393-42fb-4139-8d93-f8ab9910a039,Dress Pants,"Waist: 50 , Inseam: 32",56.68,76.23,32.25,32.25,19.08,43.53,39.61,56.15,47.09,50.04,36.51,35.76,50.82,scanId-13924393-42fb-4139-8d93-f8ab9910a039-dxl-custom-measures-version-1.5.2_28_11_2025.json,29-11-2025,41:48.6,1.5.2,Calvin Klein,2025,11,24.45,6.81,19.75,6.73,25.58,57.65,49.45,15.84,46.62,16.13,49.11,46.26
2683,13924393-42fb-4139-8d93-f8ab9910a039,Shorts,"Waist: 40 , Inseam: 30",52.54,71.21,29.52,29.77,16.37,43.66,40.24,61.68,50.95,51.39,33.14,36.14,39.77,scanId-13924393-42fb-4139-8d93-f8ab9910a039-dxl-custom-measures-version-1.5.2_28_11_2025.json,29-11-2025,41:48.6,1.5.2,Polo Ralph Lauren,2025,11,24.67,6.87,21.08,8.48,25.9,56.43,48.36,15.44,53.91,15.48,40.01,56.15
2684,13924393-42fb-4139-8d93-f8ab9910a039,Shorts,"Waist: 56 , Inseam: 32",54.81,68.21,31.6,32.01,19.29,39.63,43.37,57.06,51.0,55.66,35.8,34.81,55.66,scanId-13924393-42fb-4139-8d93-f8ab9910a039-dxl-custom-measures-version-1.5.2_28_11_2025.json,29-11-2025,41:48.6,1.5.2,Tommy Hilfiger,2025,11,29.47,7.6,18.9,6.72,24.86,56.6,48.94,13.14,47.5,14.05,56.22,55.26
2685,ea580080-b8ce-4f38-8e77-301a9315b5f7,Dress Pants,"Waist: 38 , Inseam: 28",57.98,69.12,27.84,27.68,18.73,39.56,41.63,53.9,48.64,56.63,36.2,34.14,37.63,scanId-ea580080-b8ce-4f38-8e77-301a9315b5f7-dxl-custom-measures-version-1.5.2_26_08_2025.json,27-08-2025,31:26.1,1.5.2,Calvin Klein,2025,8,28.43,6.55,20.89,6.91,25.91,51.01,48.22,16.91,48.27,14.59,37.11,47.91
2686,ea580080-b8ce-4f38-8e77-301a9315b5f7,Dress Pants,"Waist: 42 , Inseam: 34",50.16,68.21,34.17,33.52,17.52,40.16,40.27,55.94,54.89,54.85,33.82,35.67,41.21,scanId-ea580080-b8ce-4f38-8e77-301a9315b5f7-dxl-custom-measures-version-1.5.2_26_08_2025.json,27-08-2025,31:26.1,1.5.2,7 for All Man Kind,2025,8,24.33,6.62,20.18,7.71,29.7,53.01,44.67,16.18,52.14,16.64,41.84,47.18
2687,4b37286a-90ed-4ced-b124-ddf1140a7404,Shorts,"Waist: 46 , Inseam: 34",57.97,76.9,33.8,34.34,19.64,41.59,40.03,54.89,47.67,48.62,33.45,36.68,45.95,scanId-4b37286a-90ed-4ced-b124-ddf1140a7404-dxl-custom-measures-version-1.5.2_17_02_2025.json,18-02-2025,37:42.7,1.5.2,Brooks Brothers,2025,2,26.21,6.97,19.65,7.49,25.75,57.73,48.44,13.71,48.93,13.4,46.95,55.31
2688,ef87a360-a24c-4d6f-bb75-c0958b92de57,Dress Pants,"Waist: 54 , Inseam: 28",49.73,72.46,27.5,27.76,17.47,45.02,43.12,55.28,48.8,51.61,33.09,36.61,53.15,scanId-ef87a360-a24c-4d6f-bb75-c0958b92de57-dxl-custom-measures-version-1.5.2_02_09_2024.json,03-09-2024,39:13.8,1.5.2,Polo Ralph Lauren,2024,9,25.13,7.85,21.84,7.95,24.19,56.79,45.34,16.08,46.89,15.84,53.83,48.8
2689,3ba918f8-5fdf-46e2-a9cc-60dd7642215d,Denim,"Waist: 52 , Inseam: 28",58.28,76.48,28.49,28.09,19.59,42.61,42.43,54.42,52.45,51.72,35.55,33.05,52.11,scanId-3ba918f8-5fdf-46e2-a9cc-60dd7642215d-dxl-custom-measures-version-1.5.2_08_09_2025.json,09-09-2025,49:25.2,1.5.2,7 for All Man Kind,2025,9,27.66,8.44,21.65,7.75,24.0,57.95,48.16,14.42,48.14,13.7,51.86,49.96
2690,3ba918f8-5fdf-46e2-a9cc-60dd7642215d,Casual Pants,"Waist: 40 , Inseam: 36",55.17,72.36,35.52,35.63,19.5,40.82,44.95,56.25,52.48,55.92,36.84,36.62,39.46,scanId-3ba918f8-5fdf-46e2-a9cc-60dd7642215d-dxl-custom-measures-version-1.5.2_08_09_2025.json,09-09-2025,49:25.2,1.5.2,Calvin Klein,2025,9,29.16,6.56,21.23,8.25,29.44,59.3,45.03,14.86,45.63,13.15,39.34,55.24
2691,3ba918f8-5fdf-46e2-a9cc-60dd7642215d,Shorts,"Waist: 56 , Inseam: 30",56.39,77.79,29.84,30.37,16.94,38.04,40.47,52.57,47.25,55.71,36.77,33.23,55.85,scanId-3ba918f8-5fdf-46e2-a9cc-60dd7642215d-dxl-custom-measures-version-1.5.2_08_09_2025.json,09-09-2025,49:25.2,1.5.2,Tommy Hilfiger,2025,9,25.02,8.14,20.64,8.45,27.95,59.2,45.68,13.71,49.01,13.19,55.17,53.2
2692,f5cc167a-bc88-458b-a2c6-c18547284fd9,Dress Pants,"Waist: 46 , Inseam: 30",50.39,78.31,29.89,30.28,19.63,42.78,39.58,57.67,49.32,51.54,33.52,36.5,45.36,scanId-f5cc167a-bc88-458b-a2c6-c18547284fd9-dxl-custom-measures-version-1.5.2_04_09_2025.json,05-09-2025,32:11.2,1.5.2,Brooks Brothers,2025,9,28.75,7.91,19.28,8.41,25.78,56.27,44.43,13.51,45.69,15.4,45.76,53.3
2693,f5cc167a-bc88-458b-a2c6-c18547284fd9,Casual Pants,"Waist: 48 , Inseam: 36",58.32,77.47,35.97,36.31,18.52,45.49,41.07,57.57,47.71,54.22,33.2,33.93,48.42,scanId-f5cc167a-bc88-458b-a2c6-c18547284fd9-dxl-custom-measures-version-1.5.2_04_09_2025.json,05-09-2025,32:11.2,1.5.2,Brooks Brothers,2025,9,29.32,7.41,21.99,7.6,29.36,58.2,42.5,14.43,46.37,14.42,47.1,53.48
2694,b39d29d5-2974-4990-84d6-c783a9838b1e,Casual Pants,"Waist: 40 , Inseam: 34",56.16,72.0,34.04,33.6,19.79,40.84,45.7,58.98,54.42,51.47,33.11,36.56,40.37,scanId-b39d29d5-2974-4990-84d6-c783a9838b1e-dxl-custom-measures-version-1.5.2_18_09_2025.json,19-09-2025,36:36.8,1.5.2,7 for All Man Kind,2025,9,24.53,6.64,20.21,6.76,26.57,54.08,44.72,16.32,53.26,16.88,40.71,50.01
2695,b39d29d5-2974-4990-84d6-c783a9838b1e,Dress Pants,"Waist: 38 , Inseam: 28",52.86,79.77,28.44,27.85,16.61,39.21,44.89,54.07,51.88,51.21,36.19,33.81,38.5,scanId-b39d29d5-2974-4990-84d6-c783a9838b1e-dxl-custom-measures-version-1.5.2_18_09_2025.json,19-09-2025,36:36.8,1.5.2,Polo Ralph Lauren,2025,9,29.83,7.56,19.5,7.1,26.07,55.09,42.22,16.05,45.35,14.18,38.71,50.33
2696,260745c5-3b7a-4fa2-b2f4-c9e0c3f73ec1,Dress Pants,"Waist: 44 , Inseam: 33",53.78,74.21,32.95,32.55,18.17,41.65,43.93,57.34,52.69,52.76,33.46,34.64,43.38,scanId-260745c5-3b7a-4fa2-b2f4-c9e0c3f73ec1-dxl-custom-measures-version-1.5.2_30_06_2025.json,01-07-2025,29:11.5,1.5.2,Calvin Klein,2025,6,27.76,7.16,19.42,8.31,24.88,52.28,46.27,14.98,46.48,15.77,44.35,46.08
2697,315c8e49-e8ab-40e9-a8f7-5ba0765ec6d0,Casual Pants,"Waist: 56 , Inseam: 32",53.4,70.25,32.27,32.36,17.78,43.61,41.82,55.67,51.6,52.37,36.28,34.11,56.08,scanId-315c8e49-e8ab-40e9-a8f7-5ba0765ec6d0-dxl-custom-measures-version-1.5.2_02_10_2024.json,03-10-2024,13:44.1,1.5.2,Tommy Hilfiger,2024,10,29.95,7.58,19.37,7.71,27.25,57.03,44.59,16.76,47.05,15.73,56.21,48.45
2698,315c8e49-e8ab-40e9-a8f7-5ba0765ec6d0,Shorts,"Waist: 54 , Inseam: 36",49.0,70.38,35.74,36.47,16.95,38.32,42.84,53.8,54.88,53.12,34.61,35.06,54.51,scanId-315c8e49-e8ab-40e9-a8f7-5ba0765ec6d0-dxl-custom-measures-version-1.5.2_02_10_2024.json,03-10-2024,13:44.1,1.5.2,Calvin Klein,2024,10,27.11,7.27,21.17,7.79,25.36,59.48,45.3,13.74,45.26,16.57,53.32,55.93
2699,315c8e49-e8ab-40e9-a8f7-5ba0765ec6d0,Denim,"Waist: 42 , Inseam: 32",52.15,76.96,31.96,31.54,17.5,44.45,38.14,60.55,47.67,49.84,36.22,34.04,41.45,scanId-315c8e49-e8ab-40e9-a8f7-5ba0765ec6d0-dxl-custom-measures-version-1.5.2_02_10_2024.json,03-10-2024,13:44.1,1.5.2,Brooks Brothers,2024,10,24.15,7.79,19.67,7.39,26.43,53.86,45.92,15.27,48.78,15.77,42.41,55.04
2700,b04fddd5-be22-4799-80c9-08cf6d36592e,Denim,"Waist: 50 , Inseam: 32",55.96,78.85,32.16,32.09,18.4,44.18,43.7,60.91,55.93,57.06,34.95,36.21,50.27,scanId-b04fddd5-be22-4799-80c9-08cf6d36592e-dxl-custom-measures-version-1.5.2_15_06_2024.json,16-06-2024,37:49.7,1.5.2,Calvin Klein,2024,6,29.48,6.6,19.22,7.99,26.37,59.05,50.48,16.65,49.08,15.57,49.5,51.87
2701,771ed74b-99d0-46c4-b8cc-2cc4d15ed1cf,Casual Pants,"Waist: 48 , Inseam: 28",55.46,71.61,28.07,27.62,16.01,41.44,43.07,56.82,46.23,56.23,36.84,35.19,48.07,scanId-771ed74b-99d0-46c4-b8cc-2cc4d15ed1cf-dxl-custom-measures-version-1.5.2_19_11_2024.json,20-11-2024,54:19.8,1.5.2,Tommy Hilfiger,2024,11,27.99,7.66,21.41,8.47,26.88,54.65,42.74,16.67,49.25,13.54,47.18,48.98
2702,771ed74b-99d0-46c4-b8cc-2cc4d15ed1cf,Shorts,"Waist: 56 , Inseam: 28",54.29,75.61,28.19,27.64,18.86,38.81,41.58,58.91,49.95,54.76,36.4,34.39,56.46,scanId-771ed74b-99d0-46c4-b8cc-2cc4d15ed1cf-dxl-custom-measures-version-1.5.2_19_11_2024.json,20-11-2024,54:19.8,1.5.2,7 for All Man Kind,2024,11,27.54,7.97,20.42,8.05,26.74,58.75,46.2,15.58,53.66,16.74,55.24,55.26
2703,11643b95-a880-40db-ab33-e0baf4396323,Casual Pants,"Waist: 48 , Inseam: 32",52.37,73.07,32.38,32.37,18.27,44.3,45.91,60.61,55.35,57.04,36.63,34.73,48.01,scanId-11643b95-a880-40db-ab33-e0baf4396323-dxl-custom-measures-version-1.5.2_07_08_2025.json,08-08-2025,27:26.6,1.5.2,Tommy Hilfiger,2025,8,29.32,7.53,18.44,7.47,25.3,51.14,51.57,16.98,47.52,15.49,47.65,55.28
2704,ef87e1cc-6ab3-4cd7-b89c-83ac36667b18,Shorts,"Waist: 40 , Inseam: 32",52.45,73.46,32.16,32.45,16.83,45.99,43.07,56.3,54.38,55.65,35.86,33.57,40.42,scanId-ef87e1cc-6ab3-4cd7-b89c-83ac36667b18-dxl-custom-measures-version-1.5.2_07_01_2025.json,08-01-2025,25:52.3,1.5.2,Tommy Hilfiger,2025,1,25.77,7.89,19.87,7.86,29.07,52.41,50.09,13.99,46.91,14.11,39.06,49.8
2705,ef87e1cc-6ab3-4cd7-b89c-83ac36667b18,Casual Pants,"Waist: 46 , Inseam: 36",53.97,74.87,35.6,35.62,18.52,38.81,45.08,52.24,48.65,53.71,35.85,34.28,45.73,scanId-ef87e1cc-6ab3-4cd7-b89c-83ac36667b18-dxl-custom-measures-version-1.5.2_07_01_2025.json,08-01-2025,25:52.3,1.5.2,Brooks Brothers,2025,1,25.49,8.33,21.4,8.07,25.41,54.48,43.13,13.69,52.58,13.38,45.11,51.2
2706,824b6f7a-4731-4f46-9350-30eef56e31ac,Casual Pants,"Waist: 50 , Inseam: 30",50.25,68.85,30.42,29.69,16.54,40.25,39.58,59.63,47.46,56.55,33.65,36.09,49.77,scanId-824b6f7a-4731-4f46-9350-30eef56e31ac-dxl-custom-measures-version-1.5.2_05_01_2025.json,06-01-2025,39:53.3,1.5.2,Brooks Brothers,2025,1,27.24,7.64,19.0,7.67,26.23,59.8,44.39,15.53,45.62,15.77,49.23,46.23
2707,2681114d-6631-4565-877a-972e54d877f2,Shorts,"Waist: 52 , Inseam: 32",52.46,68.18,31.54,32.0,19.29,43.62,43.82,60.68,49.48,48.5,36.05,36.88,51.82,scanId-2681114d-6631-4565-877a-972e54d877f2-dxl-custom-measures-version-1.5.2_03_11_2024.json,04-11-2024,52:37.1,1.5.2,Brooks Brothers,2024,11,27.11,6.86,19.36,7.35,24.39,54.4,44.34,16.54,49.21,13.39,51.69,46.03
2708,2681114d-6631-4565-877a-972e54d877f2,Denim,"Waist: 50 , Inseam: 28",53.85,70.7,27.89,28.19,19.6,38.32,40.37,60.74,49.7,54.71,35.84,33.15,50.46,scanId-2681114d-6631-4565-877a-972e54d877f2-dxl-custom-measures-version-1.5.2_03_11_2024.json,04-11-2024,52:37.1,1.5.2,Calvin Klein,2024,11,27.72,8.36,18.97,7.19,28.79,54.52,47.08,16.11,53.33,13.9,50.44,50.37
2709,2681114d-6631-4565-877a-972e54d877f2,Denim,"Waist: 50 , Inseam: 34",51.0,69.44,34.47,33.77,19.68,45.23,39.62,57.91,47.64,52.28,35.63,35.61,50.83,scanId-2681114d-6631-4565-877a-972e54d877f2-dxl-custom-measures-version-1.5.2_03_11_2024.json,04-11-2024,52:37.1,1.5.2,Calvin Klein,2024,11,26.52,8.08,19.08,6.75,29.38,52.06,51.16,13.11,52.04,13.85,49.33,56.63
2710,f5edf054-987e-434c-b735-aa834374dd9f,Casual Pants,"Waist: 52 , Inseam: 33",55.56,74.85,32.73,32.7,17.63,43.22,44.45,61.74,46.84,54.76,34.07,33.94,51.78,scanId-f5edf054-987e-434c-b735-aa834374dd9f-dxl-custom-measures-version-1.5.2_20_09_2024.json,21-09-2024,13:58.6,1.5.2,7 for All Man Kind,2024,9,28.85,7.6,18.64,7.86,28.69,58.51,46.95,13.67,47.26,13.73,51.28,48.08
2711,f5edf054-987e-434c-b735-aa834374dd9f,Shorts,"Waist: 42 , Inseam: 33",56.57,69.29,33.43,33.47,18.33,44.47,42.77,57.39,53.29,53.93,35.86,34.16,42.43,scanId-f5edf054-987e-434c-b735-aa834374dd9f-dxl-custom-measures-version-1.5.2_20_09_2024.json,21-09-2024,13:58.6,1.5.2,7 for All Man Kind,2024,9,25.71,7.41,19.12,7.95,24.91,50.65,42.63,16.56,47.41,15.81,42.5,48.53
2712,cdc76176-4e5f-4655-a6a4-594e585cee31,Dress Pants,"Waist: 52 , Inseam: 36",50.9,72.98,35.79,36.31,17.99,45.79,39.89,52.57,50.47,49.9,36.14,36.06,51.23,scanId-cdc76176-4e5f-4655-a6a4-594e585cee31-dxl-custom-measures-version-1.5.2_08_11_2025.json,09-11-2025,25:10.4,1.5.2,Tommy Hilfiger,2025,11,28.08,8.39,18.83,7.36,25.29,50.09,48.15,15.61,46.27,13.72,52.79,48.35
2713,cdc76176-4e5f-4655-a6a4-594e585cee31,Shorts,"Waist: 38 , Inseam: 36",48.26,78.67,36.3,35.55,17.26,40.37,38.86,54.24,49.4,54.64,36.43,35.2,38.27,scanId-cdc76176-4e5f-4655-a6a4-594e585cee31-dxl-custom-measures-version-1.5.2_08_11_2025.json,09-11-2025,25:10.4,1.5.2,7 for All Man Kind,2025,11,24.31,8.39,20.62,8.37,24.44,55.36,46.42,16.81,47.03,15.81,37.34,53.03
2714,cdc76176-4e5f-4655-a6a4-594e585cee31,Dress Pants,"Waist: 50 , Inseam: 36",55.71,68.6,35.79,35.78,17.15,40.85,39.27,58.56,52.65,52.7,35.63,34.44,50.91,scanId-cdc76176-4e5f-4655-a6a4-594e585cee31-dxl-custom-measures-version-1.5.2_08_11_2025.json,09-11-2025,25:10.4,1.5.2,Polo Ralph Lauren,2025,11,26.34,6.63,20.12,7.25,27.04,59.66,51.6,14.25,48.77,15.76,50.15,57.04
2715,e120f512-61c8-4b5e-995f-be8527e153e0,Shorts,"Waist: 40 , Inseam: 36",58.24,74.42,36.49,36.43,17.42,45.24,44.03,59.93,53.08,52.47,34.59,34.1,40.23,scanId-e120f512-61c8-4b5e-995f-be8527e153e0-dxl-custom-measures-version-1.5.2_10_05_2024.json,11-05-2024,16:46.6,1.5.2,Calvin Klein,2024,5,29.26,8.15,21.09,8.31,29.46,56.11,43.65,16.96,51.44,15.05,40.97,50.74
2716,b6d5eb29-c5fc-4d2f-9fa0-2707128c02c7,Casual Pants,"Waist: 40 , Inseam: 32",54.02,71.19,32.04,32.35,18.66,40.03,40.47,59.87,51.1,49.79,33.13,33.48,39.55,scanId-b6d5eb29-c5fc-4d2f-9fa0-2707128c02c7-dxl-custom-measures-version-1.5.2_08_02_2024.json,09-02-2024,53:33.6,1.5.2,Brooks Brothers,2024,2,26.48,7.65,21.51,7.73,28.82,50.7,46.94,13.22,52.35,14.16,40.58,46.8
2717,b6d5eb29-c5fc-4d2f-9fa0-2707128c02c7,Denim,"Waist: 54 , Inseam: 28",48.43,76.34,28.47,28.3,17.63,41.94,41.14,58.85,55.31,48.8,34.01,33.36,54.73,scanId-b6d5eb29-c5fc-4d2f-9fa0-2707128c02c7-dxl-custom-measures-version-1.5.2_08_02_2024.json,09-02-2024,53:33.6,1.5.2,Calvin Klein,2024,2,27.36,8.21,20.73,7.35,25.53,54.16,44.83,14.53,51.03,13.49,53.97,56.84
2718,5d1b9d0c-f6c7-4fbc-88c3-301fef9b4163,Denim,"Waist: 44 , Inseam: 34",49.44,77.85,33.78,34.42,16.53,42.8,41.74,60.77,55.06,56.25,36.03,36.44,44.96,scanId-5d1b9d0c-f6c7-4fbc-88c3-301fef9b4163-dxl-custom-measures-version-1.5.2_29_03_2025.json,30-03-2025,53:32.2,1.5.2,Brooks Brothers,2025,3,24.93,7.19,20.92,7.82,25.72,52.3,47.9,15.94,47.67,13.78,43.25,46.82
2719,5d1b9d0c-f6c7-4fbc-88c3-301fef9b4163,Dress Pants,"Waist: 48 , Inseam: 33",54.74,79.31,32.68,32.76,18.82,45.63,38.44,52.39,48.38,56.1,36.8,33.17,47.55,scanId-5d1b9d0c-f6c7-4fbc-88c3-301fef9b4163-dxl-custom-measures-version-1.5.2_29_03_2025.json,30-03-2025,53:32.2,1.5.2,7 for All Man Kind,2025,3,24.55,8.14,20.3,8.45,29.78,56.89,51.92,13.79,52.26,14.93,47.08,49.8
