quantitydetail_pk,quantitydetailid,orderid,orderline_pk,statusid,updatedtimestamp,createdby,createdtimestamp,quantity,itemid,orgid,updatedby,uom,contextid,messageid,load_date,update_date
6962554613185808888,6232681985561286993,122002040,6274812875840880439,3600,2025-12-05T12:08:11.153,Ability_API@dxlg.com,2025-12-05T12:08:11.153,1,1222647,dxlg-us,Ability_API@dxlg.com,EA,83004882-1ed8-41b0-a047-2ab184717019,d288ef7d-891f-4642-ac96-90445002001e,05:08.11,05:08.11
6501693084174960827,6085924723983676498,122002041,6131904619180344099,3000,2025-12-05T12:08:11.153,Ability_API@dxlg.com,2025-12-05T12:08:11.153,3,900789,dxlg-us,Ability_API@dxlg.com,EA,421b82ed-b0ce-4dc3-ae2f-0e67c71492ed,9e746103-1d60-406f-a466-ab8bd14343a8,05:08.11,05:08.11
6175840591213474655,6444141681746839698,122002042,6219524881325891975,3600,2025-12-05T12:08:11.153,Ability_API@dxlg.com,2025-12-05T12:08:11.153,1,1222647,dxlg-us,Ability_API@dxlg.com,EA,96f7df6e-ecd3-42b1-9a27-8b325135b0dc,3a3e779b-8676-4c33-945d-35d86bf44787,05:08.11,05:08.11
6454597157243945545,6468915355615127239,122002042,6525843272605827072,3600,2025-12-05T12:08:11.153,Ability_API@dxlg.com,2025-12-05T12:08:11.153,2,902345,dxlg-us,Ability_API@dxlg.com,EA,0fb6ffd2-c721-4366-94fc-89fe6634cf04,7355a55a-7388-483d-8d90-f08f8e9eb290,05:08.11,05:08.11
6941158376493723416,6960536832762949258,122002042,6497716068484836301,3000,2025-12-05T12:08:11.153,Ability_API@dxlg.com,2025-12-05T12:08:11.153,1,1222483,dxlg-us,Ability_API@dxlg.com,EA,03cc6981-5afa-44f2-b9eb-ff9ed45f09a3,a17fca66-495f-4158-8dac-6acff6d05cbb,05:08.11,05:08.11
6147108395431354545,6921047192520808675,122002043,6095350186326384613,1000,2025-12-05T12:08:11.153,Ability_API@dxlg.com,2025-12-05T12:08:11.153,3,800456,dxlg-us,Ability_API@dxlg.com,EA,9914b704-2684-4bdb-b0d0-d7feca20d4fc,f4770e83-f4b9-426d-ae34-ac9f9dc23603,05:08.11,05:08.11
6521240453982550426,6693031051099527598,122002044,6006743644777465297,2000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,3,676596,dxlg-us,Ability_API@dxlg.com,EA,8fbc70dc-3c39-402f-b1fc-a7988f64ff92,be1e16a6-d8dc-419e-b443-e0b61da06dd7,05:08.11,05:08.11
6560634421973247601,6219795510027719436,122002044,6744703545409442435,3000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,3,900789,dxlg-us,Ability_API@dxlg.com,EA,462fcf74-1225-4613-8fca-746447575e21,4eaff51e-6878-4870-97f2-e14b7d870b49,05:08.11,05:08.11
6713998994002387883,6335475815060326381,122002044,6626869882838027942,1000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,737a3e27-b482-4b2b-a9de-d980f2f9760d,3251749d-171a-4fc1-b676-17d2d42e4989,05:08.11,05:08.11
6727320130752667972,6378202585849706712,122002045,6933139594792721445,2000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,1,900789,dxlg-us,Ability_API@dxlg.com,EA,85d84722-685a-427c-9e81-0c2c47535b51,5b186f48-c252-43af-a5c0-1b41f80466b6,05:08.11,05:08.11
6594396839028762479,6718166451034678652,122002045,6108473521365674141,2000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,3,775376,dxlg-us,Ability_API@dxlg.com,EA,222377c7-445a-46e7-9311-a43d9aa907bf,d33db8e7-7995-41cc-b43b-b52a185de758,05:08.11,05:08.11
6833878559392150174,6430101141774624923,122002045,6518219760370550511,2000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,3,800456,dxlg-us,Ability_API@dxlg.com,EA,0e76aa4e-1711-49e0-b218-33fa569a3eed,4c09570e-e051-4d89-a198-c7e8897260d6,05:08.11,05:08.11
6671239417425195693,6890454786990701957,122002045,6803906643399223263,3600,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,3,902345,dxlg-us,Ability_API@dxlg.com,EA,00524daa-fc6a-42a9-a172-e02045b586db,16f51cde-fc95-4260-a17f-63168cada3a0,05:08.11,05:08.11
6752282562065105406,6646876145149547379,122002046,6115262533775769085,3000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,3,676596,dxlg-us,Ability_API@dxlg.com,EA,bd26623e-65a9-4345-a492-5e51d011fa98,b788e5b9-8ed1-414f-beab-80bb53159ce7,05:08.11,05:08.11
6599723846667456789,6179142906421387653,122002047,6540703345879026368,2000,2025-12-05T12:08:11.154,Ability_API@dxlg.com,2025-12-05T12:08:11.154,1,1222483,dxlg-us,Ability_API@dxlg.com,EA,29dab9fb-e2f2-4ff7-b24e-6728507d6bfb,1691f076-69c3-4e2b-ae8d-50c45ff155bc,05:08.11,05:08.11
6266960192368104084,6796431753822518856,122002048,6282903935396730686,2000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,1,902345,dxlg-us,Ability_API@dxlg.com,EA,6837d54b-7f17-4679-bf9e-5e5b0870a1b5,c342d461-e299-47b5-bfe8-5fc18cb5769f,05:08.11,05:08.11
6131274764909491265,6664594046156384718,122002048,6629329800890769159,2000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,3,775376,dxlg-us,Ability_API@dxlg.com,EA,e4982385-2cc2-4e85-955d-be6b92cde071,e9d69752-5872-4261-86c2-279ca07c582b,05:08.11,05:08.11
6805164799018725105,6452404323215309231,122002048,6910888853822848916,1000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,1,902345,dxlg-us,Ability_API@dxlg.com,EA,b588a094-8e81-4c78-b074-997795538afc,11a1dd0a-d388-41d2-9a21-11c4779e1755,05:08.11,05:08.11
6941498916089318815,6651320062756475339,122002048,6493653199562898899,3000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,3,900789,dxlg-us,Ability_API@dxlg.com,EA,c4db3b12-e55f-4a94-a4df-08c7c30e1e99,014415e3-e8a3-4ab2-acde-eb7a6b22510e,05:08.11,05:08.11
6483925024931726649,6774018775131651319,122002049,6790000521263385852,3000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,3,902345,dxlg-us,Ability_API@dxlg.com,EA,c9690370-ac9c-4095-bf9d-e0bbf84466b1,5d9c48ca-583b-4606-8fb6-c9ba56498122,05:08.11,05:08.11
6844219208853681251,6088340436362759052,122002050,6612859163689530974,3600,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,2,800456,dxlg-us,Ability_API@dxlg.com,EA,7dd7964e-c7b3-47a9-a24c-e252e1b3d0a8,b46ee319-09bc-455f-923b-f4e5f7f75f6a,05:08.11,05:08.11
6266988847094657948,6289657753299710011,122002051,6715666311021058318,2000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,8c668cc3-38b0-4236-8deb-7b273bfcef62,60abc9c5-8d21-4699-bdb3-f556f9b70406,05:08.11,05:08.11
6956105988248202664,6748163472312954954,122002051,6661233285206665966,2000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,1,900789,dxlg-us,Ability_API@dxlg.com,EA,2ff0532a-c311-4be7-ac96-c4579a5f3a57,181fae59-1e4e-45bc-8ed9-cf615900bb9b,05:08.11,05:08.11
6773332742176686050,6312761925671569402,122002051,6016262053095974659,3000,2025-12-05T12:08:11.155,Ability_API@dxlg.com,2025-12-05T12:08:11.155,2,901234,dxlg-us,Ability_API@dxlg.com,EA,95ac7f0d-35c3-4f1c-add7-dac1bcdc8370,a9fde907-d97b-4875-938b-29343384ef04,05:08.11,05:08.11
6107266822270115524,6555276124431497856,122002051,6575854731914870518,2000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,2,800123,dxlg-us,Ability_API@dxlg.com,EA,9039f21e-44c1-4a22-b506-751bb9252fd6,d45e37e7-e999-48f1-966e-6dc97c12c580,05:08.11,05:08.11
6468685751121549203,6602107855772640054,122002052,6117199211566135537,1000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,1,900789,dxlg-us,Ability_API@dxlg.com,EA,8f9db382-9111-4f96-a7f4-6dc6d2715776,8d555d69-9e9d-48e8-a3dd-59866bbdef8d,05:08.11,05:08.11
6861434442880105639,6384201041561209755,122002052,6129205126534581212,2000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,3,900789,dxlg-us,Ability_API@dxlg.com,EA,5084388e-bdd3-494d-a19f-efeccdaeba8d,5637c211-3190-49e2-b3a7-8ad1f4f2a031,05:08.11,05:08.11
6783344132431143310,6343846905976603149,122002053,6327578396458307344,1000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,f3f53246-04ba-4634-b5c7-6d2385ed37ca,65e3d011-ded0-4964-84c6-ad19a3c91113,05:08.11,05:08.11
6068355593859658515,6570624057725653951,122002054,6547937054919093599,3000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,1b7ae41c-604a-4efa-bd21-4ab086daf12a,55a01afa-155d-4d2d-af81-9065534372f7,05:08.11,05:08.11
6996489252380173734,6169231304362175409,122002054,6146390573389966344,1000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,1,775376,dxlg-us,Ability_API@dxlg.com,EA,1a8d2d4c-228d-4e52-89ec-66a10b21f8ac,9cd5cb23-8914-4cc5-9f97-f51b4175f80f,05:08.11,05:08.11
6080223393522794089,6905512227005501640,122002054,6801163518316649726,2000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,3,676596,dxlg-us,Ability_API@dxlg.com,EA,2bdec6d0-cbc3-45bf-891a-e6a6d872e440,341c8568-16c6-4058-b561-2958aaffcbac,05:08.11,05:08.11
6738385854305355474,6476986431885390116,122002054,6569293098266242507,1000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.156,3,800456,dxlg-us,Ability_API@dxlg.com,EA,bcac533f-7a5d-47cd-97ed-4c0909af6dbd,af856c6e-0086-40bc-8f42-0c0640e2c45a,05:08.11,05:08.11
6280423962058625252,6649388913833928060,122002055,6698924768115570326,3000,2025-12-05T12:08:11.156,Ability_API@dxlg.com,2025-12-05T12:08:11.157,1,800123,dxlg-us,Ability_API@dxlg.com,EA,318cb40c-9eec-4728-b6dc-af4a5c27c3b8,1c688a00-3932-4641-9147-2029e720c699,05:08.11,05:08.11
6767478398547841754,6541389523854943723,122002055,6627827143407769460,3600,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,3,775376,dxlg-us,Ability_API@dxlg.com,EA,3b6e75c9-d9dc-4de4-b866-fb051c7c8b13,ea897656-4d27-4134-aee8-96f0fb46d19e,05:08.11,05:08.11
6191387209236184057,6964717735376613225,122002055,6264902272445038841,3000,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,3,902345,dxlg-us,Ability_API@dxlg.com,EA,40c86da9-f87c-4b0f-a85f-a4c9b81256ac,06825d6a-625f-40b7-9e12-616d75cfcdb2,05:08.11,05:08.11
6053937677502398423,6582205868226714642,122002056,6236985951393565995,3600,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,3,800123,dxlg-us,Ability_API@dxlg.com,EA,0f8abd59-69a5-4bd3-9090-bff1a2cdc31f,3a31fbdd-9acc-4a74-b1e8-5c2a6a9b1b75,05:08.11,05:08.11
6903752090677977379,6527455552427411810,122002056,6218190569398371505,3000,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,1,1222483,dxlg-us,Ability_API@dxlg.com,EA,0dec2711-f7a7-46b8-831b-00acc1ad13d2,6f26ec48-311a-4dcf-bd3f-67a12843c10e,05:08.11,05:08.11
6460469859521280976,6178261643108224671,122002056,6355050838123694372,1000,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,2,900789,dxlg-us,Ability_API@dxlg.com,EA,63ac7db0-2bf7-4797-ba40-25eaf3d523ba,adf4e537-c631-4fdf-aa9f-253c2e430ad0,05:08.11,05:08.11
6565417088096754396,6395306621893980685,122002057,6349025470254075789,3600,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,2,1222483,dxlg-us,Ability_API@dxlg.com,EA,7634fe05-2438-44bf-a542-f21a5d26d7b1,144ea21a-3dc9-46b3-bef5-3e472b4ebf8a,05:08.11,05:08.11
6452610289542001159,6484406422397931143,122002058,6276264994770006138,1000,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,2,902345,dxlg-us,Ability_API@dxlg.com,EA,8f8faebd-1c4b-499b-87d9-f0618650697b,caefbf4f-1f24-4505-b393-5c063a78fe3c,05:08.11,05:08.11
6350950219457872564,6672506667138353112,122002059,6143759567264172527,2000,2025-12-05T12:08:11.157,Ability_API@dxlg.com,2025-12-05T12:08:11.157,3,800456,dxlg-us,Ability_API@dxlg.com,EA,7aaadece-ff46-4f0f-9ffe-94748c1832ca,af78352b-c14c-4d3e-8084-b65c25c3bcdb,05:08.11,05:08.11
6452602551689692394,6520330667122676356,122002059,6562409622627495579,3600,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,2,1222647,dxlg-us,Ability_API@dxlg.com,EA,b6cf7fd9-7950-4497-80b9-fb6b650fe487,04b9cf4b-52bb-4bd0-b625-10a7c73ccfb6,05:08.11,05:08.11
6722233698882282399,6820598943488912899,122002059,6160157061351134260,2000,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,1,800456,dxlg-us,Ability_API@dxlg.com,EA,a961a416-b9c3-4a52-9f9b-366f9f1a1895,335cde12-c364-43f0-a36c-c9062f54e2b3,05:08.11,05:08.11
6079753532729808893,6365202011810748919,122002060,6385754683776539297,3000,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,2,1222483,dxlg-us,Ability_API@dxlg.com,EA,32f3c3af-8b4e-433c-8c51-2a7a7a02263b,f4d2b237-f5d2-458d-ae80-ea266a2d7b43,05:08.11,05:08.11
6445493339029796691,6573803607756331280,122002060,6979328110553918075,3600,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,1,900789,dxlg-us,Ability_API@dxlg.com,EA,870d8771-4158-47ed-82a8-8a52c0f30238,ebce36f7-22f4-4fe5-b9ef-365e8f2126fa,05:08.11,05:08.11
6553444975696535099,6045712938839520533,122002060,6326937137045415297,3000,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,2,800123,dxlg-us,Ability_API@dxlg.com,EA,9624fae9-112a-40d9-a620-347d4022096c,ea135488-ce26-404d-81f9-f5627dfb4fe6,05:08.11,05:08.11
6359473009483681346,6845358801200971358,122002060,6709582224320600130,3600,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,1,900789,dxlg-us,Ability_API@dxlg.com,EA,9833b1d5-2e33-4b2d-983c-96666664c6b1,47a55c04-1c8b-4ee4-a63c-02626d19b2e9,05:08.11,05:08.11
6364853867730850995,6086144942275456521,122002061,6780969657006221421,3600,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,1,1222647,dxlg-us,Ability_API@dxlg.com,EA,95bc46ab-1f6b-48bb-a59e-c5514a492604,0619f518-229e-4dfa-adc7-353bd24b56c2,05:08.11,05:08.11
6463998032825913087,6389538324376689591,122002061,6033335546069969602,3600,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,2,900789,dxlg-us,Ability_API@dxlg.com,EA,af252537-1bbb-4dfa-ac48-d52858d4d926,d9a33033-14ec-4816-ab3b-908e4d875dc1,05:08.11,05:08.11
6641499803965283338,6076025175692125710,122002061,6665931192948441134,2000,2025-12-05T12:08:11.158,Ability_API@dxlg.com,2025-12-05T12:08:11.158,1,676596,dxlg-us,Ability_API@dxlg.com,EA,fb3c611f-255a-46e3-8c81-646f17ef006b,4fa712e7-cf7b-4afe-9ad9-6f1f4f9a7d41,05:08.11,05:08.11
6187112752645544182,6289420843637393644,122002062,6727683941775643077,3000,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,2,800456,dxlg-us,Ability_API@dxlg.com,EA,994da1bb-1a31-4bc7-ac0e-3634da3be496,f75b564b-20c1-4d92-b472-76913e2cac1b,05:08.11,05:08.11
6005785181486846657,6011580781819617939,122002063,6546307419018786958,3600,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,ec4526ad-4633-4a53-9a33-1e8ed8572a0d,be44c14d-1bb4-4c1a-821e-7587a2e6f2a5,05:08.11,05:08.11
6917029067130434100,6373941462107376418,122002063,6016187581623745281,3000,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,17b39e5e-b047-448a-99ae-7babe752ac5d,7cb8ff4f-e55e-4c69-81cf-092a8c98bef1,05:08.11,05:08.11
6445491611814954230,6664483664338273236,122002063,6277385361958830582,3000,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,2b16d277-552a-401a-9ccc-5d5a93316ca1,9f136a80-1c9e-4368-8a1f-89254fb45aa9,05:08.11,05:08.11
6070325177187688958,6333338150396198105,122002063,6555745680679784886,3600,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,8eccebab-cd23-4571-8fd7-d2241d18f133,f3ef466d-1dd1-4666-a2c1-200c5c7cb774,05:08.11,05:08.11
6462877198433076989,6401504174739949121,122002064,6896573213270382703,2000,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,2,800456,dxlg-us,Ability_API@dxlg.com,EA,32eda4db-f28f-40f6-8715-70785e9e4c69,923f2d28-19ec-4eea-ae20-e3e8856a83a9,05:08.11,05:08.11
6632966832269343621,6371667879774066744,122002064,6534499966241078055,2000,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,3,1222483,dxlg-us,Ability_API@dxlg.com,EA,2ec4c0b1-9a42-402e-95f2-629e712f63cc,5a365962-59b7-46f7-96a7-2e489f2f5810,05:08.11,05:08.11
6645252313519398043,6252371792510581394,122002064,6883567574797906960,3000,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,1,902345,dxlg-us,Ability_API@dxlg.com,EA,55346ff9-6c53-48ca-84a8-c2b740e52de7,ef3478e9-df30-4b63-b457-26853473f635,05:08.11,05:08.11
6871451155601676704,6892541539254775090,122002065,6403516767885174197,2000,2025-12-05T12:08:11.159,Ability_API@dxlg.com,2025-12-05T12:08:11.159,3,901234,dxlg-us,Ability_API@dxlg.com,EA,06583f65-327b-4c33-8619-985fdc3a4514,0b6f6d1d-41b6-4a86-985b-5d857bdf08c0,05:08.11,05:08.11
6367409120780605814,6703104649093347515,122002065,6756925022830288791,1000,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,3,1009608,dxlg-us,Ability_API@dxlg.com,EA,d3ff8097-14bf-4d7d-a678-779e61c1a9ad,ed3de8e8-d160-4876-af46-be6defef3c9c,05:08.11,05:08.11
6255687707197795376,6232686903801274298,122002066,6140094308969592431,1000,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,3,900789,dxlg-us,Ability_API@dxlg.com,EA,08cb273c-42ad-4b4a-8bc2-087469b65947,637ab6d8-fa70-477b-a436-ace75daa41ec,05:08.11,05:08.11
6064662337161639528,6232421024772011515,122002066,6293909199188006284,3000,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,2,800456,dxlg-us,Ability_API@dxlg.com,EA,cebc15b9-d079-42de-9fe5-21c4fa35f7a5,6f0bbc29-5ac7-4ff3-909f-01d05e3373ee,05:08.11,05:08.11
6003339880985705651,6643831231229176663,122002066,6091815158287652285,3000,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,3,902345,dxlg-us,Ability_API@dxlg.com,EA,c24d3f94-221c-45be-a7fd-94f3fa05cdc5,5da959f6-2976-49bd-9913-338b49344466,05:08.11,05:08.11
6365221002771302294,6608514374327594208,122002067,6464129427354286736,3000,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,6cf1f14e-7018-4dd6-a1cf-1043745dee82,69419a07-2fce-499b-9e77-da8cc4db074c,05:08.11,05:08.11
6903863561706439745,6880135575994082758,122002068,6396322054328449820,2000,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,2,901234,dxlg-us,Ability_API@dxlg.com,EA,1c1630de-f84d-4914-804b-058e555c9916,0335ab76-3148-4b65-a8d1-b7c05f1196ce,05:08.11,05:08.11
6437074453751195629,6607943978842899697,122002069,6163198864318581676,3600,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,52c148b5-47cc-4e4a-87cf-b4aa0f5e872d,67bfe6a7-ceb5-4937-8aec-84f7cea10936,05:08.11,05:08.11
6910201169759692187,6226443000063133345,122002070,6044635144562462785,3000,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,1,800456,dxlg-us,Ability_API@dxlg.com,EA,dccc9cbf-4665-41d8-8ca3-05fa8930414d,f634c15b-4db4-4f7d-8283-65c1252de011,05:08.11,05:08.11
6801604373629274531,6700407959505231000,122002070,6982158360177056985,3600,2025-12-05T12:08:11.160,Ability_API@dxlg.com,2025-12-05T12:08:11.160,3,1222483,dxlg-us,Ability_API@dxlg.com,EA,5e2c47f1-3908-4a1c-af8c-408dab4ddc65,c9170f58-d0b2-4d0d-8d92-362922b80b00,05:08.11,05:08.11
6448042969314108556,6070203998602913980,122002070,6224924340948106469,3000,2025-12-05T12:08:11.161,Ability_API@dxlg.com,2025-12-05T12:08:11.161,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,54840677-dc1a-4974-a1db-a333a63409f8,146f8bd9-6491-4ff6-9dc7-6949fc30ccb2,05:08.11,05:08.11
6719850540431315884,6043200026133825373,122002071,6290045092102594187,3000,2025-12-05T12:08:11.161,Ability_API@dxlg.com,2025-12-05T12:08:11.161,2,1222483,dxlg-us,Ability_API@dxlg.com,EA,aace89e1-419c-49eb-ae84-6dea634a542a,b1a5867d-8057-435d-81c5-efff6dfd3e23,05:08.11,05:08.11
6381606764279143732,6374731783296895499,122002072,6291461527230792208,3000,2025-12-05T12:08:11.161,Ability_API@dxlg.com,2025-12-05T12:08:11.161,2,1222483,dxlg-us,Ability_API@dxlg.com,EA,212fc5de-f9d7-456a-ad2f-f31054e8eab8,4a5aa5ee-a997-4b46-9791-85a5c71d5bb4,05:08.11,05:08.11
6765507538707903863,6312577290143156797,122002073,6791122541473955120,1000,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,3,1009608,dxlg-us,Ability_API@dxlg.com,EA,0b636bc0-c59f-4e44-8982-98bc5ff97628,4e9f918a-a2b7-4a83-a78f-8d1c43c2fc33,05:08.11,05:08.11
6846893924535831295,6764299030947306034,122002074,6158349023128236655,3000,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,1,1222483,dxlg-us,Ability_API@dxlg.com,EA,5ca25136-1b15-4dca-966e-674b52859dbc,8f9cf836-fdbf-41ff-a6d4-1e5fbe8b21ed,05:08.11,05:08.11
6807301980447272721,6187744875320438323,122002075,6909510209381585752,1000,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,3,901234,dxlg-us,Ability_API@dxlg.com,EA,6501ede5-9e59-43f1-81b5-51cffa7f54ad,b5d5e757-9a09-4956-9d8d-d98caf4bd85a,05:08.11,05:08.11
6500202324393983296,6033586265236251309,122002075,6261034746054991670,3600,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,3,800456,dxlg-us,Ability_API@dxlg.com,EA,72685992-7363-41d5-851b-14b07940d1ad,fae33232-b476-450c-a30e-8f4cb6d5a055,05:08.11,05:08.11
6690269370632492519,6171703694298853362,122002075,6105514498769492386,3600,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,3,800123,dxlg-us,Ability_API@dxlg.com,EA,3b43aa68-e4ba-4827-9200-7fcea42731a6,bcbb018b-d22e-4839-9cbb-dad589e071b5,05:08.11,05:08.11
6827215215006257734,6155255649722806639,122002075,6780582681609405166,1000,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,2,901234,dxlg-us,Ability_API@dxlg.com,EA,ffd4f650-7e7b-4672-97ec-290c376578db,82188bc8-137d-49ef-b294-bb52288ae13f,05:08.11,05:08.11
6983331088834988732,6628736178913473367,122002076,6055128728048180963,3000,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,3,1222483,dxlg-us,Ability_API@dxlg.com,EA,19f9d189-4220-46d8-8efb-4baeb4059d36,99654ff0-a6b5-4d1b-895b-0b38e573cf36,05:08.11,05:08.11
6099988965644308549,6604447952183560967,122002076,6076147081272610942,1000,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,1,1222483,dxlg-us,Ability_API@dxlg.com,EA,ee7edfc9-b43a-4041-99a8-fab82880cab9,17389282-6818-43c2-bf95-e7699fc02dac,05:08.11,05:08.11
6993548191046392701,6150111041193350905,122002076,6617299920013960601,1000,2025-12-05T12:08:11.162,Ability_API@dxlg.com,2025-12-05T12:08:11.162,3,1222647,dxlg-us,Ability_API@dxlg.com,EA,28318ec9-73b5-495f-8bb1-24e47fe1c297,50c3b236-a755-4d12-b332-0ccfc9edd882,05:08.11,05:08.11
6290347268769554006,6764511384907045256,122002076,6163347544995008789,3000,2025-12-05T12:08:11.163,Ability_API@dxlg.com,2025-12-05T12:08:11.163,1,1009608,dxlg-us,Ability_API@dxlg.com,EA,528d5e59-5597-4924-bc42-64174581b4a3,4ac4ce26-10a2-4cb1-9d42-1fc9300c0894,05:08.11,05:08.11
6365746889873306704,6101984653093474518,122002077,6905903454272786373,1000,2025-12-05T12:08:11.163,Ability_API@dxlg.com,2025-12-05T12:08:11.163,2,1009608,dxlg-us,Ability_API@dxlg.com,EA,16a15607-8eaa-4e29-bf89-bc46e36a11d1,a9dd8d40-468c-465d-a4d2-60f599c54dc7,05:08.11,05:08.11
