reward_transaction_id,line_no,class_code,style_id,quantity,net_retail,markdown_percent,coupon_code,regular_points,bonus_points,net_retail_central,header_bonus_points,tender_bonus_points,return_flag,original_reward_tran_id,original_reward_line_no,returned_quantity,exchange_for_line_no
58479676,2,294999794,762559,1,87.26,10,SAVE10,87,50,87.26,0,0,0,NONE,NONE,0,NONE
58478457,1,292837485,453376,2,79.48,15,LOYALTY,79,20,79.48,0,0,0,88273785,NONE,0,NONE
58478457,2,846702597,685089,2,188.21,25,SAVE10,188,0,188.21,0,0,0,86001297,NONE,1,NONE
58478457,3,914777479,408194,1,56.1,0,SAVE20,56,20,56.1,0,0,0,NONE,NONE,0,NONE
58489646,1,544152884,205643,2,71.5,0,SAVE10,71,0,71.5,0,0,0,NONE,NONE,0,3
58482486,1,965601061,958011,2,80.07,10,LOYALTY,80,0,80.07,0,0,0,NONE,2,0,NONE
58482486,2,960506783,131148,2,75.31,20,WELCOME,75,0,75.31,0,0,0,NONE,NONE,0,NONE
58482486,3,449093085,499666,2,141.83,25,SAVE10,141,0,141.83,0,0,0,NONE,NONE,1,NONE
58491979,1,168248798,379390,1,120.54,20,LOYALTY,120,20,120.54,0,0,0,NONE,NONE,0,NONE
58478731,1,322576611,271029,1,188.76,25,SAVE10,188,10,188.76,0,0,0,NONE,NONE,0,NONE
58478731,2,989006247,837655,2,73.98,0,NONE,73,10,73.98,0,0,0,NONE,2,1,NONE
58479381,1,565421463,875023,2,83.6,15,WELCOME,83,0,83.6,0,0,0,NONE,NONE,0,NONE
58490723,1,639829711,765429,2,159.73,0,SAVE10,159,0,159.73,0,0,0,NONE,1,1,NONE
58484023,1,372435790,907767,1,126.13,20,SPRING25,126,0,126.13,0,0,0,NONE,NONE,0,NONE
58484023,2,118920885,760935,1,172.56,15,SAVE10,172,0,172.56,0,0,0,NONE,NONE,0,NONE
58479013,1,964475143,574568,2,192.3,25,SPRING25,192,10,192.3,0,0,0,NONE,NONE,0,NONE
58479013,2,226310425,602967,2,131.69,20,WELCOME,131,0,131.69,0,0,0,NONE,NONE,1,2
58484693,1,462250816,360654,2,113.58,0,WELCOME,113,0,113.58,0,0,0,NONE,NONE,0,NONE
58484693,2,114813711,745690,1,73.06,0,NONE,73,0,73.06,0,0,0,NONE,NONE,0,NONE
58481704,1,401669203,238060,2,146.11,20,WELCOME,146,0,146.11,0,0,0,86546240,NONE,0,NONE
58481704,2,997462737,849154,1,100.99,20,SPRING25,100,10,100.99,0,0,0,NONE,NONE,0,NONE
58479998,1,166420247,797342,2,156.46,0,SAVE10,156,50,156.46,0,0,0,NONE,NONE,1,NONE
58479998,2,778203952,747750,2,109.65,0,WELCOME,109,0,109.65,0,0,0,NONE,NONE,0,10
58487919,1,714666204,206749,1,109.32,0,WELCOME,109,10,109.32,0,0,0,88932304,NONE,1,NONE
58487919,2,386005626,846316,1,140.81,10,LOYALTY,140,20,140.81,0,0,0,NONE,NONE,0,NONE
58487919,3,859011595,938732,1,149.1,0,SAVE10,149,0,149.1,0,0,0,NONE,5,0,7
58487706,1,108977274,119958,2,179.88,0,SAVE20,179,20,179.88,0,0,0,NONE,NONE,0,NONE
58480970,1,557660686,176032,2,195.36,25,NONE,195,0,195.36,0,0,0,NONE,NONE,0,NONE
58480970,2,442422986,977419,2,116.17,0,SAVE10,116,0,116.17,0,0,0,NONE,NONE,1,NONE
58480970,3,532294239,166414,2,155.78,25,WELCOME,155,20,155.78,0,0,0,81642896,NONE,0,10
58488548,1,829193700,192976,1,67.37,25,WELCOME,67,10,67.37,0,0,0,80740016,NONE,0,NONE
58490652,1,645459831,174345,1,51.7,15,NONE,51,0,51.7,0,0,0,81907404,NONE,1,NONE
58490652,2,237500748,951213,2,183.6,15,SAVE10,183,20,183.6,0,0,0,NONE,5,1,NONE
58490652,3,307707335,962713,2,58.84,0,SAVE20,58,10,58.84,0,0,0,NONE,2,0,NONE
58477545,1,848399935,541631,1,64.13,15,SPRING25,64,0,64.13,0,0,0,81204461,1,0,NONE
58477545,2,626673160,829805,2,106.91,25,SPRING25,106,50,106.91,0,0,0,82770565,2,0,NONE
58477545,3,995571028,683241,1,83.84,0,LOYALTY,83,10,83.84,0,0,0,88135330,NONE,0,NONE
58488190,1,660770402,213523,1,69.71,20,SPRING25,69,0,69.71,0,0,0,NONE,NONE,0,NONE
58477959,1,611777448,729972,1,119.45,0,LOYALTY,119,0,119.45,0,0,0,NONE,NONE,0,NONE
58478793,1,869455328,893198,1,170.84,0,SPRING25,170,10,170.84,0,0,0,86190217,NONE,0,NONE
58478793,2,127550731,376605,2,90.08,0,NONE,90,10,90.08,0,0,0,NONE,NONE,0,NONE
58489053,1,972623714,640103,1,196.4,15,SAVE10,196,10,196.4,0,0,0,NONE,5,0,NONE
58489053,2,852109772,519546,2,135.04,10,LOYALTY,135,0,135.04,0,0,0,NONE,1,0,NONE
58479674,1,863426365,170468,1,191.49,20,SAVE10,191,10,191.49,0,0,0,NONE,NONE,1,NONE
58479674,2,397771439,184771,1,82.68,15,SPRING25,82,0,82.68,0,0,0,82351503,5,0,NONE
58479674,3,655875757,315281,2,118.83,25,SPRING25,118,0,118.83,0,0,0,88378329,NONE,1,NONE
58484985,1,360103403,176897,1,181.73,0,SPRING25,181,0,181.73,0,0,0,NONE,2,0,NONE
58484985,2,203796285,598458,2,82.22,0,LOYALTY,82,10,82.22,0,0,0,NONE,NONE,0,NONE
58484985,3,869730132,861642,2,152.74,10,SAVE10,152,0,152.74,0,0,0,84183191,NONE,0,NONE
58485049,1,367178894,463354,2,107.5,20,LOYALTY,107,0,107.5,0,0,0,NONE,NONE,1,NONE
58490415,1,277591741,569028,2,89.94,15,SPRING25,89,0,89.94,0,0,0,NONE,3,0,NONE
58490415,2,365564929,559217,1,170.89,25,LOYALTY,170,50,170.89,0,0,0,NONE,NONE,0,NONE
58490415,3,817858834,489396,2,167.75,15,SPRING25,167,50,167.75,0,0,0,NONE,NONE,1,NONE
58487819,1,588101526,795378,2,176.95,25,SPRING25,176,10,176.95,0,0,0,NONE,NONE,0,NONE
58487819,2,583009717,201591,2,102.93,10,SPRING25,102,50,102.93,0,0,0,86585288,NONE,0,NONE
58487819,3,963723581,195892,1,188.72,25,SAVE10,188,0,188.72,0,0,0,NONE,5,1,NONE
58484823,1,553151008,907141,2,114.96,20,SAVE10,114,0,114.96,0,0,0,86714378,NONE,0,NONE
58479701,1,115299894,936107,1,127.74,15,LOYALTY,127,0,127.74,0,0,0,NONE,NONE,1,NONE
58479701,2,604172324,867544,2,103.14,0,NONE,103,50,103.14,0,0,0,89340231,NONE,0,NONE
58478311,1,959396454,320720,1,174.76,15,SAVE10,174,0,174.76,0,0,0,82382978,NONE,0,NONE
58478311,2,713666153,945069,1,156.11,25,SAVE10,156,20,156.11,0,0,0,NONE,NONE,1,NONE
58489988,1,685544156,470266,1,194.41,10,NONE,194,50,194.41,0,0,0,80128800,NONE,0,NONE
58489988,2,531081699,173556,2,61.95,25,SAVE10,61,0,61.95,0,0,0,NONE,NONE,1,NONE
58489988,3,779522307,234386,1,163.31,20,SAVE10,163,20,163.31,0,0,0,NONE,NONE,0,NONE
58486354,1,781621094,448741,1,176.87,0,NONE,176,0,176.87,0,0,0,NONE,NONE,1,NONE
58486354,2,975243309,851093,1,137.23,0,LOYALTY,137,50,137.23,0,0,0,NONE,NONE,0,NONE
58479496,1,652096822,675167,1,181.52,20,SAVE10,181,20,181.52,0,0,0,81888418,NONE,0,NONE
58479496,2,704004516,435491,2,110.49,15,LOYALTY,110,0,110.49,0,0,0,NONE,NONE,0,NONE
58479496,3,281027984,727965,2,139.49,25,NONE,139,20,139.49,0,0,0,87662524,NONE,1,NONE
58489656,1,614480109,910616,2,121.29,10,SAVE20,121,50,121.29,0,0,0,NONE,NONE,0,NONE
58489656,2,547442661,918360,2,63.63,0,SAVE10,63,0,63.63,0,0,0,85712635,2,0,6
58487227,1,791054024,828531,1,100.71,10,SAVE10,100,0,100.71,0,0,0,NONE,NONE,0,NONE
58487227,2,392637814,384527,2,92.57,10,LOYALTY,92,0,92.57,0,0,0,NONE,NONE,0,NONE
58491976,1,704563253,259080,1,184.9,0,SAVE20,184,0,184.9,0,0,0,NONE,NONE,0,NONE
58491976,2,693908083,246836,2,164.08,20,SAVE20,164,20,164.08,0,0,0,NONE,NONE,0,NONE
58491976,3,401887651,362514,1,155.77,15,SAVE20,155,10,155.77,0,0,0,NONE,NONE,0,NONE
58490418,1,334755825,895890,2,65.44,0,LOYALTY,65,20,65.44,0,0,0,82092886,NONE,0,NONE
58490418,2,898930665,160367,2,100.85,15,NONE,100,20,100.85,0,0,0,NONE,1,0,NONE
58486114,1,465821569,715566,1,177.73,0,WELCOME,177,0,177.73,0,0,0,NONE,1,1,NONE
58484664,1,449460640,122210,1,159.67,25,NONE,159,10,159.67,0,0,0,NONE,2,0,NONE
58484664,2,385994103,343615,1,165.17,15,NONE,165,0,165.17,0,0,0,NONE,NONE,0,NONE
58482772,1,285371262,135088,1,146.98,15,WELCOME,146,50,146.98,0,0,0,NONE,NONE,1,NONE
58482772,2,340352852,216501,1,57.24,0,LOYALTY,57,20,57.24,0,0,0,NONE,NONE,0,NONE
58479364,1,680220121,628915,1,199.57,15,SAVE10,199,0,199.57,0,0,0,NONE,NONE,1,NONE
58479364,2,672611510,943177,1,116.55,15,WELCOME,116,0,116.55,0,0,0,87907854,NONE,0,NONE
58482831,1,702859575,961100,2,186.41,20,LOYALTY,186,0,186.41,0,0,0,NONE,NONE,0,NONE
58482831,2,664089628,209542,2,183.52,10,SPRING25,183,50,183.52,0,0,0,NONE,NONE,0,NONE
58489536,1,189951723,214665,1,132.89,10,WELCOME,132,50,132.89,0,0,0,NONE,2,0,NONE
58489536,2,682205608,133382,1,58.72,25,SPRING25,58,10,58.72,0,0,0,NONE,NONE,0,NONE
58483653,1,522273708,791585,1,186.18,10,WELCOME,186,0,186.18,0,0,0,NONE,4,1,NONE
58477643,1,398228383,181283,2,166.18,0,NONE,166,20,166.18,0,0,0,NONE,NONE,0,NONE
58481749,1,927990131,925313,2,150.56,25,NONE,150,20,150.56,0,0,0,NONE,NONE,0,NONE
58481749,2,744610233,932326,1,193.86,25,SAVE20,193,0,193.86,0,0,0,NONE,NONE,0,NONE
58481749,3,594651908,955520,1,86.1,10,SAVE10,86,0,86.1,0,0,0,NONE,NONE,0,NONE
58491453,1,119929756,645905,1,62.99,20,NONE,62,0,62.99,0,0,0,NONE,NONE,1,NONE
58477779,1,514923785,874080,2,111.65,15,LOYALTY,111,50,111.65,0,0,0,NONE,NONE,0,2
58477779,2,284403414,303740,1,67.3,15,SAVE20,67,20,67.3,0,0,0,87725542,NONE,0,NONE
58477779,3,415268783,296274,2,197.99,25,SAVE20,197,0,197.99,0,0,0,NONE,NONE,0,NONE
58491839,1,380157567,981507,1,86.04,10,SPRING25,86,20,86.04,0,0,0,NONE,NONE,1,NONE
58491839,2,896600933,490605,2,152.18,20,SPRING25,152,0,152.18,0,0,0,NONE,NONE,0,NONE
58487440,1,774039731,882082,2,80.03,15,SAVE20,80,50,80.03,0,0,0,NONE,4,0,10
58477823,1,666017457,198157,1,79.32,25,LOYALTY,79,0,79.32,0,0,0,NONE,NONE,0,NONE
58477823,2,954820916,540680,1,145.87,15,NONE,145,10,145.87,0,0,0,NONE,NONE,0,NONE
58477823,3,840371878,497251,2,98.54,10,LOYALTY,98,50,98.54,0,0,0,NONE,3,0,NONE
58480530,1,233031328,414045,2,66.65,25,SAVE20,66,20,66.65,0,0,0,NONE,1,0,NONE
58478931,1,978840969,789752,2,135.66,10,SAVE20,135,0,135.66,0,0,0,NONE,NONE,0,10
58489636,1,448597770,956003,2,113.87,25,WELCOME,113,50,113.87,0,0,0,86779176,1,1,NONE
58484350,1,892068981,727562,2,184.5,0,NONE,184,20,184.5,0,0,0,NONE,2,0,NONE
58484350,2,437152535,351527,1,133.69,25,NONE,133,50,133.69,0,0,0,89090365,NONE,1,NONE
58484350,3,885315525,765300,2,52.66,0,LOYALTY,52,0,52.66,0,0,0,NONE,NONE,0,NONE
58480794,1,234533020,736664,2,194.41,20,NONE,194,0,194.41,0,0,0,NONE,NONE,0,NONE
58480794,2,834724867,416831,1,186.98,25,SAVE20,186,0,186.98,0,0,0,NONE,NONE,0,NONE
58480794,3,531493190,446855,2,141.3,0,NONE,141,0,141.3,0,0,0,NONE,NONE,0,NONE
58486907,1,566871634,941393,1,107.09,15,WELCOME,107,20,107.09,0,0,0,NONE,2,0,NONE
58486907,2,619229679,427357,1,161.73,15,SAVE10,161,0,161.73,0,0,0,NONE,NONE,0,NONE
58486907,3,425148010,185074,2,161.55,10,NONE,161,20,161.55,0,0,0,80728932,NONE,0,NONE
58477799,1,855968154,925136,2,141.75,25,WELCOME,141,20,141.75,0,0,0,81967709,NONE,1,NONE
58488518,1,206210365,402235,1,194.48,15,WELCOME,194,10,194.48,0,0,0,NONE,NONE,1,2
58488518,2,819060979,124814,1,160.28,10,SAVE20,160,20,160.28,0,0,0,NONE,NONE,0,NONE
58480950,1,572253325,832290,2,161.87,20,NONE,161,0,161.87,0,0,0,80746217,NONE,0,NONE
58480950,2,254618888,561619,1,170.04,0,SAVE10,170,50,170.04,0,0,0,NONE,NONE,0,3
58481696,1,911920064,804222,2,197.89,20,SAVE10,197,20,197.89,0,0,0,NONE,NONE,0,NONE
58481696,2,883741551,498025,2,134.38,25,NONE,134,0,134.38,0,0,0,NONE,NONE,0,NONE
58481696,3,631347214,608150,2,54.14,15,WELCOME,54,20,54.14,0,0,0,NONE,NONE,0,NONE
58484987,1,517548813,508798,1,79.5,0,WELCOME,79,10,79.5,0,0,0,NONE,NONE,0,NONE
58484987,2,311490505,728184,2,173.08,15,SAVE10,173,0,173.08,0,0,0,NONE,NONE,0,NONE
58485253,1,406019548,853499,2,157.7,20,SAVE10,157,0,157.7,0,0,0,NONE,NONE,0,NONE
58483456,1,591868961,215100,2,142.18,15,SPRING25,142,0,142.18,0,0,0,NONE,5,1,NONE
58482131,1,285676293,793014,2,184.38,20,LOYALTY,184,50,184.38,0,0,0,NONE,NONE,0,NONE
58482131,2,820100486,811009,2,77.8,10,NONE,77,10,77.8,0,0,0,NONE,NONE,0,NONE
58491971,1,144162131,596659,2,87.89,10,WELCOME,87,0,87.89,0,0,0,NONE,5,0,NONE
58490159,1,104759351,902455,2,59.68,15,SAVE10,59,10,59.68,0,0,0,NONE,NONE,1,NONE
58480905,1,868593330,147912,1,87.1,10,SPRING25,87,50,87.1,0,0,0,NONE,NONE,1,NONE
58481903,1,915009343,201522,1,127.81,0,SAVE20,127,50,127.81,0,0,0,NONE,NONE,0,9
58481903,2,870111788,572600,1,144.22,20,SAVE10,144,0,144.22,0,0,0,NONE,NONE,0,NONE
58477811,1,747837802,156478,2,187.45,15,SAVE10,187,20,187.45,0,0,0,NONE,2,0,NONE
58477811,2,494830009,859895,2,196.14,20,LOYALTY,196,0,196.14,0,0,0,NONE,NONE,0,NONE
58484248,1,368394964,715614,1,157.66,20,NONE,157,0,157.66,0,0,0,NONE,NONE,0,NONE
58484248,2,833261284,618138,2,79.43,10,LOYALTY,79,20,79.43,0,0,0,NONE,NONE,0,NONE
58484992,1,413698232,711417,2,68.52,10,SAVE10,68,0,68.52,0,0,0,NONE,NONE,0,NONE
58491927,1,247341639,705371,1,158.72,25,NONE,158,0,158.72,0,0,0,NONE,NONE,1,NONE
58489366,1,611960253,882346,2,89.15,25,SPRING25,89,0,89.15,0,0,0,NONE,NONE,0,NONE
58478900,1,730190521,568532,2,142.45,0,SAVE10,142,0,142.45,0,0,0,89453653,5,0,NONE
58491859,1,916510454,391363,2,148.85,0,LOYALTY,148,10,148.85,0,0,0,NONE,NONE,1,NONE
58480538,1,552001081,371733,1,177.54,0,SPRING25,177,50,177.54,0,0,0,NONE,4,0,NONE
58478336,1,955850728,425451,2,184.49,0,SPRING25,184,0,184.49,0,0,0,81251885,NONE,1,NONE
58478336,2,563942219,666207,2,91.47,20,NONE,91,50,91.47,0,0,0,NONE,NONE,1,NONE
58478336,3,952364856,616041,2,156.19,20,SAVE10,156,10,156.19,0,0,0,NONE,NONE,1,NONE
58480782,1,660991018,647496,2,140.17,25,SAVE10,140,0,140.17,0,0,0,NONE,NONE,1,NONE
58487176,1,627906136,248666,1,67.17,15,SAVE10,67,0,67.17,0,0,0,NONE,1,0,NONE
58484660,1,522296706,182267,1,52.27,0,SAVE10,52,20,52.27,0,0,0,85120151,NONE,0,NONE
58484660,2,318227905,395897,2,116.05,25,SAVE20,116,0,116.05,0,0,0,NONE,3,0,NONE
58486094,1,458486728,277941,2,177.63,25,LOYALTY,177,0,177.63,0,0,0,NONE,NONE,1,NONE
58490404,1,596716458,637001,1,50.11,25,WELCOME,50,0,50.11,0,0,0,81663014,NONE,0,9
58488579,1,508470347,920405,1,57.15,25,NONE,57,10,57.15,0,0,0,NONE,NONE,0,NONE
58488579,2,701382130,695673,2,99.02,20,SPRING25,99,20,99.02,0,0,0,NONE,NONE,0,NONE
58482564,1,823574111,163053,2,175.76,20,NONE,175,10,175.76,0,0,0,NONE,NONE,0,NONE
58482564,2,511537055,711947,2,150.94,15,LOYALTY,150,0,150.94,0,0,0,88183507,1,1,NONE
58483235,1,621146001,895905,2,179.31,10,WELCOME,179,10,179.31,0,0,0,88195095,4,1,10
58483235,2,645541586,619598,1,73.25,10,NONE,73,10,73.25,0,0,0,NONE,3,0,NONE
58479325,1,636867111,132914,2,193.34,20,NONE,193,50,193.34,0,0,0,NONE,2,0,NONE
58485480,1,349636855,923846,1,107.98,25,SPRING25,107,20,107.98,0,0,0,83153415,NONE,0,NONE
58485480,2,516371610,400494,2,157.43,20,NONE,157,0,157.43,0,0,0,NONE,1,1,1
58478597,1,637929663,179601,2,127.93,25,SPRING25,127,20,127.93,0,0,0,NONE,NONE,0,NONE
58478597,2,248254016,698039,1,150.11,25,WELCOME,150,10,150.11,0,0,0,NONE,NONE,1,NONE
58482452,1,861196210,486920,2,165.69,0,LOYALTY,165,50,165.69,0,0,0,87620237,NONE,1,NONE
58486218,1,192248830,127507,1,83.76,0,SPRING25,83,0,83.76,0,0,0,NONE,NONE,1,NONE
58481986,1,105257422,305808,2,187.75,15,SPRING25,187,0,187.75,0,0,0,NONE,NONE,0,NONE
58481986,2,701444609,908352,1,71.96,0,SAVE20,71,10,71.96,0,0,0,NONE,NONE,0,NONE
58478430,1,317530159,579998,2,116.54,25,WELCOME,116,50,116.54,0,0,0,NONE,NONE,0,NONE
58478430,2,224549546,216583,2,159.84,15,SPRING25,159,20,159.84,0,0,0,NONE,NONE,0,NONE
58477801,1,957061723,803252,1,193.12,25,NONE,193,10,193.12,0,0,0,NONE,NONE,0,NONE
58477801,2,467666540,774346,1,115.74,25,WELCOME,115,20,115.74,0,0,0,NONE,NONE,0,NONE
58477801,3,296681593,431031,2,55.71,25,SAVE10,55,0,55.71,0,0,0,NONE,NONE,0,NONE
58480874,1,990845621,805256,1,178.53,20,NONE,178,0,178.53,0,0,0,NONE,3,0,NONE
58480874,2,240730189,528504,1,148.21,0,SAVE10,148,0,148.21,0,0,0,NONE,NONE,0,NONE
58480874,3,560927402,230885,1,67.66,25,SAVE10,67,50,67.66,0,0,0,NONE,NONE,1,NONE
58481299,1,483855144,372375,1,69.18,25,WELCOME,69,0,69.18,0,0,0,NONE,2,0,NONE
58478249,1,688968068,867549,1,141.73,25,SPRING25,141,50,141.73,0,0,0,NONE,4,1,NONE
58490513,1,166424684,878053,1,118.06,0,LOYALTY,118,0,118.06,0,0,0,NONE,3,0,NONE
58490513,2,745724797,110542,2,87.78,25,WELCOME,87,20,87.78,0,0,0,NONE,NONE,0,NONE
58483111,1,598207943,288025,1,54.94,0,WELCOME,54,10,54.94,0,0,0,NONE,NONE,0,1
58483111,2,337226986,626023,2,64.78,20,NONE,64,0,64.78,0,0,0,89062596,NONE,1,NONE
58478631,1,115002488,869529,1,77.08,25,NONE,77,0,77.08,0,0,0,NONE,NONE,0,8
58478631,2,780959646,297009,2,128.54,10,LOYALTY,128,0,128.54,0,0,0,NONE,NONE,0,NONE
58486483,1,785848491,563900,1,78.56,10,SAVE10,78,0,78.56,0,0,0,NONE,NONE,0,NONE
58486483,2,142869313,326406,1,110.87,10,WELCOME,110,50,110.87,0,0,0,NONE,NONE,0,9
58483136,1,105793092,587470,2,137.14,15,LOYALTY,137,20,137.14,0,0,0,NONE,4,1,NONE
58479588,1,228000305,121182,1,112.26,25,SPRING25,112,10,112.26,0,0,0,NONE,NONE,0,NONE
58479588,2,374880832,194154,2,88.01,20,LOYALTY,88,10,88.01,0,0,0,85717567,NONE,1,NONE
58479188,1,229654663,555256,2,195.38,20,SAVE10,195,0,195.38,0,0,0,NONE,2,0,NONE
58479188,2,234311237,208462,1,177.44,10,NONE,177,0,177.44,0,0,0,NONE,2,1,5
58479188,3,922873883,348087,1,67.43,0,WELCOME,67,0,67.43,0,0,0,NONE,NONE,0,7
58487135,1,329383340,298694,2,76.53,0,WELCOME,76,0,76.53,0,0,0,NONE,NONE,1,1
58487135,2,584243044,426516,1,82.36,0,SAVE10,82,0,82.36,0,0,0,NONE,NONE,0,NONE
58479825,1,290403985,964300,1,113.53,10,SPRING25,113,20,113.53,0,0,0,NONE,NONE,0,6
58479825,2,358081512,388148,2,190.93,10,SAVE10,190,0,190.93,0,0,0,NONE,NONE,0,5
58487470,1,208497300,514215,1,151.4,20,SAVE10,151,0,151.4,0,0,0,NONE,NONE,0,NONE
58489392,1,969591314,953990,2,105.99,10,LOYALTY,105,0,105.99,0,0,0,NONE,1,0,NONE
58489392,2,694630035,392709,1,188.99,20,WELCOME,188,0,188.99,0,0,0,NONE,NONE,0,NONE
58489392,3,627332802,733295,2,189.29,20,NONE,189,0,189.29,0,0,0,NONE,NONE,1,NONE
58483436,1,488993997,506804,2,64.67,25,SAVE10,64,0,64.67,0,0,0,88829642,NONE,0,NONE
58483436,2,675334372,422677,1,90.35,20,SAVE10,90,50,90.35,0,0,0,NONE,NONE,1,NONE
58483436,3,419162522,789025,2,122.57,20,SPRING25,122,0,122.57,0,0,0,85723465,NONE,0,NONE
58489233,1,907705599,475798,2,139.25,20,SAVE20,139,0,139.25,0,0,0,NONE,NONE,0,NONE
58489233,2,392331368,244497,2,120.16,10,LOYALTY,120,20,120.16,0,0,0,88859748,NONE,0,NONE
58483081,1,484941732,222590,2,86.45,10,SAVE10,86,0,86.45,0,0,0,NONE,NONE,0,NONE
58483081,2,208270539,167325,1,107.38,25,LOYALTY,107,50,107.38,0,0,0,NONE,2,0,NONE
58487096,1,493133636,515881,2,60.18,25,SAVE10,60,0,60.18,0,0,0,83237273,NONE,1,NONE
58487096,2,350832669,117474,2,98.42,10,NONE,98,0,98.42,0,0,0,81882046,NONE,0,NONE
58487096,3,872621644,406318,1,141.94,20,SAVE20,141,10,141.94,0,0,0,NONE,NONE,0,NONE
58479042,1,841315232,527084,2,78.61,15,NONE,78,50,78.61,0,0,0,NONE,NONE,0,NONE
58487317,1,402061812,641578,1,78.94,15,SPRING25,78,0,78.94,0,0,0,NONE,NONE,0,NONE
58484136,1,646173918,592619,1,89.38,20,SPRING25,89,0,89.38,0,0,0,NONE,NONE,0,NONE
58484136,2,578818916,213361,2,96.22,10,NONE,96,20,96.22,0,0,0,89422154,NONE,0,4
58487676,1,195724422,506946,1,157.04,25,SAVE10,157,20,157.04,0,0,0,NONE,NONE,1,NONE
58485007,1,279109105,733357,1,65.74,10,NONE,65,10,65.74,0,0,0,NONE,NONE,0,NONE
58485007,2,121513586,198395,1,73.35,15,WELCOME,73,0,73.35,0,0,0,NONE,2,0,NONE
58481165,1,212470731,842691,2,173.67,0,SPRING25,173,0,173.67,0,0,0,NONE,NONE,1,NONE
58481165,2,195772705,717919,2,97.68,0,SAVE10,97,20,97.68,0,0,0,82871258,NONE,0,NONE
58481165,3,988580156,709127,1,61.67,20,LOYALTY,61,0,61.67,0,0,0,89297446,4,0,NONE
58479118,1,438681219,542402,1,129.61,15,LOYALTY,129,0,129.61,0,0,0,NONE,NONE,0,NONE
58479118,2,298201176,616962,2,109.38,0,LOYALTY,109,0,109.38,0,0,0,NONE,NONE,0,NONE
58490027,1,724670141,185969,2,166.99,15,SPRING25,166,0,166.99,0,0,0,NONE,NONE,0,NONE
58490027,2,387519969,524626,1,142.88,15,LOYALTY,142,0,142.88,0,0,0,NONE,NONE,0,NONE
58490027,3,266469534,520926,1,79.54,10,WELCOME,79,10,79.54,0,0,0,NONE,NONE,0,NONE
58486283,1,165954519,334625,2,129.4,15,SAVE10,129,50,129.4,0,0,0,NONE,3,0,NONE
58486283,2,602780345,565473,2,52.7,15,SPRING25,52,0,52.7,0,0,0,89016505,NONE,0,NONE
58486283,3,558063854,923649,1,105.05,15,SAVE20,105,0,105.05,0,0,0,83641056,NONE,1,NONE
58489916,1,958167669,584587,1,175.57,10,SAVE20,175,0,175.57,0,0,0,NONE,NONE,0,NONE
58482420,1,624508522,663329,1,58.44,25,SAVE10,58,50,58.44,0,0,0,NONE,NONE,0,NONE
58482420,2,371074865,805041,1,66.99,25,SAVE10,66,0,66.99,0,0,0,NONE,NONE,0,NONE
58482420,3,307231538,822728,2,130.65,0,SPRING25,130,20,130.65,0,0,0,89371629,NONE,0,NONE
58488758,1,344778417,166337,2,100.04,20,SPRING25,100,10,100.04,0,0,0,NONE,1,0,NONE
58488758,2,597115340,181572,1,60.57,20,SAVE20,60,0,60.57,0,0,0,NONE,NONE,1,NONE
58491804,1,962424649,220148,2,83.12,25,SAVE10,83,0,83.12,0,0,0,NONE,1,1,NONE
58491804,2,288405370,235332,2,180.64,0,SPRING25,180,50,180.64,0,0,0,NONE,NONE,0,NONE
58491804,3,165821336,562881,1,152.51,25,SPRING25,152,50,152.51,0,0,0,NONE,NONE,0,NONE
58482839,1,373109662,880347,1,57.76,20,LOYALTY,57,0,57.76,0,0,0,86397112,4,0,NONE
58490440,1,603964090,281183,2,56.07,10,SAVE10,56,20,56.07,0,0,0,NONE,NONE,1,NONE
58490440,2,218163003,178850,1,105.84,20,NONE,105,20,105.84,0,0,0,NONE,NONE,0,NONE
58490440,3,413190213,855774,2,82.71,20,SPRING25,82,0,82.71,0,0,0,NONE,4,0,NONE
58483546,1,978427845,583157,2,101.74,0,WELCOME,101,0,101.74,0,0,0,NONE,NONE,0,NONE
58483546,2,242649575,381419,2,50.82,20,WELCOME,50,20,50.82,0,0,0,NONE,NONE,0,NONE
58481003,1,303262399,505378,2,73.61,25,LOYALTY,73,20,73.61,0,0,0,NONE,NONE,0,NONE
58481003,2,622512476,682484,1,114.33,10,SAVE20,114,0,114.33,0,0,0,87204288,NONE,0,NONE
58481003,3,368070785,121675,1,122.34,0,LOYALTY,122,0,122.34,0,0,0,NONE,NONE,0,NONE
58486331,1,795409819,627955,2,120.06,10,LOYALTY,120,0,120.06,0,0,0,NONE,NONE,0,NONE
58486331,2,778100338,612907,2,88.59,0,SAVE20,88,0,88.59,0,0,0,NONE,NONE,1,NONE
58480778,1,226383890,166473,2,195.92,10,SAVE10,195,0,195.92,0,0,0,NONE,NONE,1,7
58480778,2,121077756,161131,1,109.63,10,SAVE20,109,0,109.63,0,0,0,84060766,NONE,0,NONE
58480778,3,145156606,113480,1,108.58,0,LOYALTY,108,0,108.58,0,0,0,NONE,NONE,1,5
58482107,1,732819765,772874,1,94.61,15,SAVE20,94,0,94.61,0,0,0,87722256,NONE,0,NONE
58482107,2,856062037,399408,2,68.36,0,SAVE20,68,20,68.36,0,0,0,NONE,NONE,0,NONE
58482107,3,666124700,146766,1,111.97,10,SPRING25,111,10,111.97,0,0,0,NONE,NONE,1,NONE
58478771,1,688701107,936048,1,53.33,20,SPRING25,53,20,53.33,0,0,0,NONE,NONE,0,NONE
